event_id,event_time,machine_id,event_type,is_failure,downtime_hours,cost_yuan,technician,status,note
MNT-006904,2024-12-04 01:00:00,M15,滤芯更换,True,18.21,2015.13,维修工D,已修复,
MNT-006905,2024-08-28 03:00:00,M03,滤芯更换,True,10.97,1007.4,维修工D,已修复,更换备件
MNT-006906,2024-01-23 23:00:00,M28,加热故障,True,16.44,2804.5,维修工C,已修复,更换备件
MNT-006907,2024-11-21 00:00:00,M13,换油,True,5.03,7563.13,维修工D,已修复,
MNT-006908,2025-12-10 14:00:00,M19,滤芯更换,True,18.75,2458.12,维修工B,已修复,更换备件
MNT-006909,2025-01-16 02:00:00,M02,密封件更换,True,10.99,5235.22,外部供应商,已修复,建议大修
MNT-006910,2024-05-17 21:00:00,M05,故障维修,True,20.73,5842.1,维修工C,已修复,
MNT-006911,2025-06-28 03:00:00,M29,电气故障,True,17.61,2826.57,维修工B,已修复,
MNT-006912,2026-01-20 10:00:00,M19,密封件更换,True,8.66,3131.97,维修工D,已修复,
MNT-006913,2025-11-08 00:00:00,M23,换油,True,3.12,7163.97,维修工C,已修复,
MNT-006914,2025-07-02 16:00:00,M03,换油,True,20.86,6682.46,外部供应商,已修复,建议大修
MNT-006915,2025-01-24 03:00:00,M23,加热故障,True,17.21,4538.34,维修工A,已修复,需要厂家支持
MNT-006916,2024-02-21 01:00:00,M26,故障维修,True,3.83,6769.12,维修工A,已修复,建议大修
MNT-006917,2024-07-14 08:00:00,M03,换油,True,23.45,4049.0,外部供应商,已修复,建议大修
MNT-006918,2025-08-13 19:00:00,M17,预防性保养,False,1.07,624.76,维修工D,已修复,
MNT-006919,2024-05-27 09:00:00,M06,加热故障,True,10.24,3191.68,维修工A,已修复,
MNT-006920,2026-04-02 06:00:00,M28,锁模故障,True,16.44,3243.82,外部供应商,已修复,
MNT-006921,2026-01-05 04:00:00,M24,换油,True,20.85,6988.37,维修工B,已修复,建议大修
MNT-006922,2025-07-23 15:00:00,M12,电气故障,True,18.59,2063.5,维修工A,已修复,更换备件
MNT-006923,2026-03-12 07:00:00,M10,故障维修,True,7.8,6285.5,维修工C,已修复,需要厂家支持
MNT-006924,2025-10-16 18:00:00,M22,预防性保养,False,3.32,807.16,维修工A,已修复,建议大修
MNT-006925,2026-02-02 15:00:00,M15,加热故障,True,8.64,3921.65,维修工A,已修复,更换备件
MNT-006926,2025-02-16 07:00:00,M16,故障维修,True,5.09,4269.03,维修工B,已修复,更换备件
MNT-006927,2025-09-17 19:00:00,M08,电气故障,True,21.27,856.66,外部供应商,已修复,需要厂家支持
MNT-006928,2025-04-27 03:00:00,M05,电气故障,True,9.89,3719.49,维修工B,待跟进,需要厂家支持
MNT-006929,2026-04-17 18:00:00,M18,电气故障,True,16.56,7765.93,维修工D,已修复,需要厂家支持
MNT-006930,2025-02-15 14:00:00,M28,密封件更换,True,16.98,420.39,维修工A,已修复,
MNT-006931,2025-02-15 20:00:00,M15,换油,True,1.83,3252.44,维修工D,已修复,建议大修
MNT-006932,2024-05-07 09:00:00,M16,故障维修,True,1.22,2138.19,维修工A,已修复,
MNT-006933,2024-12-01 00:00:00,M07,换油,True,16.52,5904.92,维修工C,已修复,需要厂家支持
MNT-006934,2024-12-31 14:00:00,M09,换油,True,1.78,2203.7,维修工C,已修复,需要厂家支持
MNT-006935,2025-06-08 05:00:00,M22,锁模故障,True,18.56,5077.35,维修工C,已修复,需要厂家支持
MNT-006936,2024-05-14 05:00:00,M26,液压故障,True,15.55,5895.18,维修工D,已修复,
MNT-006937,2024-02-22 01:00:00,M29,预防性保养,False,2.19,436.37,外部供应商,已修复,更换备件
MNT-006938,2024-10-02 09:00:00,M11,故障维修,True,12.8,3308.14,维修工B,已修复,更换备件
MNT-006939,2025-01-14 09:00:00,M20,加热故障,True,13.03,5461.79,维修工B,已修复,更换备件
MNT-006940,2024-10-24 06:00:00,M06,故障维修,True,6.55,2426.66,维修工B,已修复,建议大修
MNT-006941,2024-01-12 07:00:00,M09,滤芯更换,True,19.31,4221.76,外部供应商,已修复,需要厂家支持
MNT-006942,2026-02-05 13:00:00,M14,电气故障,True,7.55,4184.94,维修工D,已修复,
MNT-006943,2024-01-13 17:00:00,M07,注射故障,True,4.34,880.2,维修工C,已修复,更换备件
MNT-006944,2025-06-26 03:00:00,M15,预防性保养,False,2.57,1249.31,外部供应商,已修复,建议大修
MNT-006945,2026-04-08 04:00:00,M29,液压故障,True,14.9,5071.35,维修工B,已修复,更换备件
MNT-006946,2026-02-04 21:00:00,M04,液压故障,True,10.55,3521.68,维修工B,已修复,建议大修
MNT-006947,2024-08-14 09:00:00,M07,滤芯更换,True,9.1,1989.94,维修工B,已修复,
MNT-006948,2025-01-24 16:00:00,M06,换油,True,15.36,4789.77,外部供应商,已修复,需要厂家支持
MNT-006949,2026-01-24 21:00:00,M12,液压故障,True,5.29,1284.27,外部供应商,已修复,需要厂家支持
MNT-006950,2025-04-10 16:00:00,M24,加热故障,True,1.55,7794.0,维修工B,已修复,建议大修
MNT-006951,2025-05-08 10:00:00,M01,液压故障,True,8.03,3997.05,维修工D,已修复,
MNT-006952,2024-10-07 18:00:00,M17,锁模故障,True,17.36,6152.22,维修工C,已修复,
MNT-006953,2025-01-28 23:00:00,M20,锁模故障,True,3.58,1331.34,维修工D,已修复,
MNT-006954,2025-11-05 03:00:00,M12,锁模故障,True,6.99,5946.68,维修工B,待跟进,
MNT-006955,2025-09-25 04:00:00,M11,密封件更换,True,22.49,5383.25,维修工A,已修复,
MNT-006956,2025-12-18 16:00:00,M06,液压故障,True,1.62,6565.01,维修工C,已修复,
MNT-006957,2024-05-26 08:00:00,M16,液压故障,True,17.39,2116.56,外部供应商,已修复,
MNT-006958,2024-09-30 09:00:00,M12,故障维修,True,3.81,7789.68,维修工C,已修复,
MNT-006959,2024-04-22 01:00:00,M12,滤芯更换,True,22.72,5784.76,维修工B,已修复,更换备件
MNT-006960,2024-03-08 21:00:00,M22,液压故障,True,4.92,2457.4,维修工A,已修复,
MNT-006961,2025-12-23 00:00:00,M14,密封件更换,True,11.48,3998.27,外部供应商,已修复,需要厂家支持
MNT-006962,2026-04-18 20:00:00,M13,液压故障,True,4.0,2945.67,维修工B,已修复,
MNT-006963,2025-10-17 17:00:00,M13,液压故障,True,3.77,1074.1,维修工D,已修复,
MNT-006964,2025-08-01 03:00:00,M22,锁模故障,True,4.58,3483.5,维修工B,已修复,
MNT-006965,2026-01-19 11:00:00,M07,电气故障,True,16.96,4421.77,维修工A,已修复,
MNT-006966,2024-11-16 08:00:00,M13,电气故障,True,11.27,3535.58,外部供应商,已修复,
MNT-006967,2025-10-28 20:00:00,M03,密封件更换,True,9.64,2354.84,外部供应商,已修复,
MNT-006968,2024-08-31 22:00:00,M12,液压故障,True,2.23,7440.26,维修工B,已修复,
MNT-006969,2024-06-08 11:00:00,M01,锁模故障,True,20.73,1545.16,维修工D,已修复,更换备件
MNT-006970,2025-04-19 19:00:00,M05,换油,True,21.79,4492.39,维修工C,已修复,
MNT-006971,2025-09-07 13:00:00,M28,换油,True,9.78,6892.03,维修工A,已修复,建议大修
MNT-006972,2026-04-29 10:00:00,M08,锁模故障,True,15.93,6534.34,维修工B,已修复,需要厂家支持
MNT-006973,2026-03-28 08:00:00,M26,加热故障,True,7.8,7681.04,维修工B,已修复,
MNT-006974,2024-03-09 18:00:00,M11,滤芯更换,True,8.42,6198.46,外部供应商,已修复,
MNT-006975,2025-02-17 01:00:00,M23,锁模故障,True,19.87,3817.27,维修工D,已修复,
MNT-006976,2024-01-31 07:00:00,M05,故障维修,True,15.42,1761.14,外部供应商,已修复,需要厂家支持
MNT-006977,2024-12-26 04:00:00,M10,故障维修,True,7.63,3321.74,外部供应商,已修复,
MNT-006978,2025-02-11 07:00:00,M15,液压故障,True,1.51,5290.7,维修工D,已修复,
MNT-006979,2024-08-27 11:00:00,M13,换油,True,7.99,7915.76,维修工B,已修复,
MNT-006980,2025-09-09 15:00:00,M04,故障维修,True,15.13,3920.12,维修工A,已修复,需要厂家支持
MNT-006981,2024-03-02 02:00:00,M11,密封件更换,True,11.51,1210.55,维修工D,已修复,
MNT-006982,2024-11-11 09:00:00,M11,注射故障,True,22.64,7653.4,维修工D,已修复,
MNT-006983,2025-09-20 17:00:00,M28,锁模故障,True,15.65,4852.45,外部供应商,已修复,建议大修
MNT-006984,2025-01-31 03:00:00,M28,注射故障,True,7.37,4005.74,维修工A,已修复,更换备件
MNT-006985,2024-05-26 16:00:00,M02,故障维修,True,19.53,2560.38,维修工B,已修复,需要厂家支持
MNT-006986,2024-01-10 05:00:00,M06,换油,True,20.08,7141.36,维修工D,待跟进,需要厂家支持
MNT-006987,2025-06-09 11:00:00,M09,故障维修,True,9.48,6475.46,外部供应商,已修复,
MNT-006988,2025-09-20 02:00:00,M15,换油,True,11.18,4000.8,维修工D,已修复,需要厂家支持
MNT-006989,2025-10-21 22:00:00,M08,液压故障,True,14.79,473.63,维修工B,已修复,建议大修
MNT-006990,2026-01-24 14:00:00,M15,预防性保养,False,3.75,593.36,维修工D,已修复,需要厂家支持
MNT-006991,2024-01-19 05:00:00,M04,液压故障,True,21.32,529.77,维修工B,已修复,更换备件
MNT-006992,2025-03-05 06:00:00,M28,注射故障,True,4.91,1363.95,外部供应商,已修复,建议大修
MNT-006993,2024-07-05 06:00:00,M18,电气故障,True,3.78,1426.08,维修工C,已修复,
MNT-006994,2026-03-09 04:00:00,M29,密封件更换,True,4.86,7659.13,外部供应商,已修复,建议大修
MNT-006995,2025-02-21 01:00:00,M16,加热故障,True,7.46,1396.65,外部供应商,已修复,
MNT-006996,2025-12-04 01:00:00,M18,锁模故障,True,2.6,3940.7,维修工B,已修复,需要厂家支持
MNT-006997,2024-05-14 03:00:00,M18,液压故障,True,4.59,1360.91,维修工D,已修复,建议大修
MNT-006998,2026-02-27 19:00:00,M20,滤芯更换,True,5.19,6160.19,维修工C,已修复,更换备件
MNT-006999,2025-01-22 00:00:00,M27,注射故障,True,23.16,424.84,维修工C,已修复,建议大修
MNT-007000,2024-06-04 20:00:00,M07,电气故障,True,23.55,709.85,外部供应商,已修复,
MNT-007001,2024-07-09 06:00:00,M05,注射故障,True,17.29,6700.44,维修工D,已修复,
MNT-007002,2025-09-21 17:00:00,M22,注射故障,True,18.21,3232.84,外部供应商,已修复,
MNT-007003,2026-01-04 01:00:00,M08,滤芯更换,True,15.62,2288.19,维修工B,已修复,
MNT-007004,2024-12-28 03:00:00,M12,电气故障,True,15.47,5588.86,外部供应商,已修复,
MNT-007005,2025-03-25 02:00:00,M23,换油,True,3.04,1612.94,外部供应商,已修复,
MNT-007006,2024-03-24 01:00:00,M17,滤芯更换,True,22.93,2196.51,维修工C,已修复,
MNT-007007,2024-06-18 00:00:00,M22,加热故障,True,23.81,7547.04,外部供应商,已修复,需要厂家支持
MNT-007008,2024-12-10 18:00:00,M29,预防性保养,False,1.34,1456.86,维修工C,已修复,
MNT-007009,2025-11-08 10:00:00,M12,注射故障,True,6.54,549.5,维修工A,已修复,
MNT-007010,2024-02-26 13:00:00,M23,电气故障,True,5.4,5634.5,维修工B,已修复,需要厂家支持
MNT-007011,2026-04-12 09:00:00,M13,注射故障,True,16.92,5441.45,维修工A,已修复,更换备件
MNT-007012,2024-07-16 16:00:00,M16,液压故障,True,9.15,5435.3,维修工B,已修复,需要厂家支持
MNT-007013,2026-02-08 04:00:00,M13,液压故障,True,20.43,3643.47,维修工B,已修复,建议大修
MNT-007014,2025-01-18 08:00:00,M28,电气故障,True,15.35,7309.15,外部供应商,已修复,需要厂家支持
MNT-007015,2025-05-27 19:00:00,M07,滤芯更换,True,5.19,1404.3,维修工A,已修复,
MNT-007016,2025-09-16 23:00:00,M27,加热故障,True,12.95,2230.83,维修工B,已修复,
MNT-007017,2024-11-14 20:00:00,M18,锁模故障,True,12.1,1833.88,维修工C,已修复,
MNT-007018,2024-02-24 20:00:00,M22,锁模故障,True,20.21,4376.67,维修工C,已修复,更换备件
MNT-007019,2024-08-15 14:00:00,M14,密封件更换,True,18.65,7189.27,维修工D,已修复,
MNT-007020,2026-04-25 19:00:00,M15,注射故障,True,15.13,892.84,维修工B,已修复,更换备件
MNT-007021,2024-03-11 01:00:00,M27,密封件更换,True,15.85,283.7,外部供应商,已修复,需要厂家支持
MNT-007022,2025-01-12 13:00:00,M14,换油,True,6.86,4351.93,维修工B,已修复,建议大修
MNT-007023,2026-03-10 15:00:00,M01,注射故障,True,6.95,3168.75,维修工A,已修复,
MNT-007024,2025-07-27 23:00:00,M01,注射故障,True,19.19,5652.24,维修工D,已修复,需要厂家支持
MNT-007025,2024-03-15 04:00:00,M09,滤芯更换,True,5.68,4695.83,维修工A,已修复,更换备件
MNT-007026,2026-03-30 21:00:00,M21,注射故障,True,11.9,3382.0,维修工A,已修复,
MNT-007027,2024-01-08 10:00:00,M05,液压故障,True,21.04,1836.29,维修工B,已修复,更换备件
MNT-007028,2024-06-22 17:00:00,M13,故障维修,True,1.73,580.37,维修工B,已修复,建议大修
MNT-007029,2025-06-09 08:00:00,M26,密封件更换,True,21.1,7351.35,维修工A,已修复,
MNT-007030,2024-02-29 04:00:00,M24,电气故障,True,7.71,1848.77,维修工A,已修复,需要厂家支持
MNT-007031,2024-08-04 15:00:00,M15,注射故障,True,23.18,5692.86,外部供应商,已修复,
MNT-007032,2024-07-11 00:00:00,M17,预防性保养,False,2.44,490.85,维修工D,已修复,需要厂家支持
MNT-007033,2025-06-15 23:00:00,M17,滤芯更换,True,9.61,5932.47,维修工D,已修复,
MNT-007034,2024-11-23 17:00:00,M03,锁模故障,True,15.08,1212.98,维修工B,已修复,建议大修
MNT-007035,2025-08-30 07:00:00,M29,液压故障,True,4.02,4142.42,维修工A,已修复,
MNT-007036,2025-03-17 01:00:00,M15,加热故障,True,9.08,1093.8,维修工B,已修复,需要厂家支持
MNT-007037,2025-04-08 16:00:00,M10,液压故障,True,23.35,450.82,维修工C,已修复,建议大修
MNT-007038,2026-01-24 01:00:00,M15,密封件更换,True,6.72,6824.46,维修工D,已修复,
MNT-007039,2024-01-27 14:00:00,M23,预防性保养,False,3.0,597.2,维修工B,已修复,
MNT-007040,2025-10-07 11:00:00,M04,预防性保养,False,1.47,188.61,外部供应商,已修复,更换备件
MNT-007041,2025-04-12 15:00:00,M02,锁模故障,True,3.63,279.54,维修工D,已修复,
MNT-007042,2025-06-11 05:00:00,M01,锁模故障,True,23.85,2987.04,外部供应商,已修复,建议大修
MNT-007043,2024-08-16 09:00:00,M04,换油,True,7.9,6448.16,维修工A,已修复,
MNT-007044,2025-08-13 16:00:00,M19,加热故障,True,21.45,2789.37,外部供应商,待跟进,
MNT-007045,2024-02-16 08:00:00,M21,预防性保养,False,0.75,249.62,维修工A,已修复,需要厂家支持
MNT-007046,2025-01-26 12:00:00,M04,液压故障,True,8.3,7345.29,维修工B,已修复,需要厂家支持
MNT-007047,2026-03-15 21:00:00,M02,注射故障,True,10.58,5214.31,维修工A,已修复,需要厂家支持
MNT-007048,2025-03-02 02:00:00,M27,电气故障,True,23.25,7317.31,维修工B,已修复,更换备件
MNT-007049,2025-10-11 14:00:00,M16,换油,True,12.29,3902.07,维修工A,已修复,
MNT-007050,2024-07-31 07:00:00,M22,加热故障,True,19.41,7629.52,维修工B,已修复,
MNT-007051,2024-06-14 00:00:00,M19,换油,True,10.63,2460.64,维修工A,已修复,需要厂家支持
MNT-007052,2025-02-19 15:00:00,M24,故障维修,True,15.0,5292.73,维修工C,已修复,
MNT-007053,2024-08-28 14:00:00,M17,加热故障,True,9.12,6483.01,维修工C,已修复,
MNT-007054,2024-04-17 10:00:00,M15,密封件更换,True,4.85,6725.29,维修工D,已修复,建议大修
MNT-007055,2024-11-21 03:00:00,M25,预防性保养,False,3.97,390.43,维修工B,已修复,建议大修
MNT-007056,2025-03-04 07:00:00,M13,预防性保养,False,3.71,621.04,维修工C,已修复,
MNT-007057,2025-05-14 18:00:00,M22,换油,True,5.69,6691.64,维修工A,已修复,
MNT-007058,2025-07-03 02:00:00,M23,预防性保养,False,3.45,465.21,维修工B,已修复,更换备件
MNT-007059,2024-01-31 02:00:00,M15,液压故障,True,7.27,7232.33,维修工D,已修复,
MNT-007060,2024-03-02 15:00:00,M17,电气故障,True,1.48,5358.18,维修工C,已修复,
MNT-007061,2025-07-02 02:00:00,M09,注射故障,True,13.62,4044.9,维修工D,已修复,
MNT-007062,2024-07-14 09:00:00,M01,电气故障,True,11.47,3252.42,维修工A,已修复,建议大修
MNT-007063,2024-01-01 15:00:00,M12,锁模故障,True,7.1,1745.67,维修工C,已修复,
MNT-007064,2024-06-05 06:00:00,M23,电气故障,True,12.27,1236.07,维修工D,已修复,更换备件
MNT-007065,2024-03-27 07:00:00,M20,液压故障,True,2.64,1699.99,外部供应商,已修复,建议大修
MNT-007066,2025-05-13 01:00:00,M18,电气故障,True,13.13,3255.83,维修工A,已修复,建议大修
MNT-007067,2025-11-27 11:00:00,M27,注射故障,True,2.06,7134.84,维修工D,已修复,更换备件
MNT-007068,2024-11-11 04:00:00,M01,故障维修,True,4.0,6770.79,维修工C,已修复,
MNT-007069,2024-10-24 04:00:00,M07,滤芯更换,True,10.78,4941.81,维修工B,已修复,
MNT-007070,2024-01-20 11:00:00,M17,液压故障,True,19.75,7442.5,维修工B,已修复,
MNT-007071,2025-01-15 19:00:00,M15,锁模故障,True,20.02,7738.17,维修工B,已修复,需要厂家支持
MNT-007072,2024-10-23 00:00:00,M22,滤芯更换,True,21.36,4607.29,维修工B,已修复,更换备件
MNT-007073,2024-12-11 11:00:00,M14,加热故障,True,20.03,3531.55,维修工B,已修复,更换备件
MNT-007074,2025-01-18 07:00:00,M21,换油,True,6.13,1241.69,维修工D,已修复,
MNT-007075,2024-08-25 21:00:00,M29,注射故障,True,15.83,2434.09,维修工D,已修复,
MNT-007076,2024-10-01 12:00:00,M20,加热故障,True,3.22,2460.3,维修工A,已修复,建议大修
MNT-007077,2026-02-13 21:00:00,M12,注射故障,True,9.34,2737.83,维修工C,已修复,
MNT-007078,2025-11-21 06:00:00,M17,滤芯更换,True,7.74,2537.95,维修工A,已修复,
MNT-007079,2024-10-25 20:00:00,M06,锁模故障,True,10.25,7830.62,维修工D,已修复,更换备件
MNT-007080,2024-10-25 08:00:00,M16,液压故障,True,16.05,3787.05,维修工C,已修复,建议大修
MNT-007081,2024-03-31 23:00:00,M04,锁模故障,True,23.64,6000.09,维修工B,已修复,建议大修
MNT-007082,2024-03-25 12:00:00,M03,滤芯更换,True,16.12,2723.23,维修工D,已修复,更换备件
MNT-007083,2024-06-28 04:00:00,M13,液压故障,True,10.67,2237.42,维修工C,已修复,
MNT-007084,2025-06-02 02:00:00,M19,滤芯更换,True,5.49,7089.38,维修工D,已修复,需要厂家支持
MNT-007085,2025-10-25 00:00:00,M04,注射故障,True,13.74,6741.42,维修工D,已修复,需要厂家支持
MNT-007086,2025-05-08 20:00:00,M03,液压故障,True,2.12,5081.01,维修工A,已修复,
MNT-007087,2024-08-03 20:00:00,M08,注射故障,True,15.57,4119.09,维修工D,已修复,
MNT-007088,2025-07-25 20:00:00,M25,密封件更换,True,8.48,1939.05,维修工B,已修复,建议大修
MNT-007089,2024-03-20 11:00:00,M25,锁模故障,True,1.1,1135.33,外部供应商,已修复,建议大修
MNT-007090,2025-12-18 14:00:00,M14,换油,True,1.33,5162.1,维修工A,已修复,需要厂家支持
MNT-007091,2026-02-03 02:00:00,M03,加热故障,True,6.13,6440.02,外部供应商,已修复,更换备件
MNT-007092,2024-09-29 14:00:00,M05,密封件更换,True,5.67,6236.15,维修工C,已修复,更换备件
MNT-007093,2024-08-20 17:00:00,M25,锁模故障,True,4.3,3431.27,维修工A,已修复,建议大修
MNT-007094,2024-05-31 12:00:00,M27,密封件更换,True,5.12,3585.81,维修工C,已修复,
MNT-007095,2025-05-26 10:00:00,M22,锁模故障,True,5.81,1064.49,维修工C,已修复,
MNT-007096,2024-07-03 14:00:00,M24,锁模故障,True,13.03,3704.66,外部供应商,已修复,
MNT-007097,2024-12-10 05:00:00,M04,换油,True,23.12,935.64,外部供应商,已修复,需要厂家支持
