delivery_id,delivery_time,promised_time,sku,customer_id,customer_name,qty_delivered,amount_yuan,status,delay_hours,logistics_provider
DLV-0027754,2024-02-12 18:00:00,2024-02-11 02:00:00,BUM-027,C020,采埃孚,90,762.3,LATE,40.0,京东物流
DLV-0027755,2025-08-15 18:00:00,2025-08-17 14:00:00,HND-005,C005,比亚迪,498,13819.5,OK,0,宅急送
DLV-0027756,2026-03-30 13:00:00,2026-03-30 04:00:00,HND-019,C007,零跑汽车,133,2856.84,LATE,9.0,宅急送
DLV-0027757,2024-11-23 17:00:00,2024-11-22 12:00:00,DUO-006,C019,布雷博,138,4560.9,LATE,29.0,SF顺丰
DLV-0027758,2026-02-05 15:00:00,2026-02-04 16:00:00,TLP-025,C001,东风彼欧,157,481.99,LATE,23.0,宅急送
DLV-0027759,2024-11-04 17:00:00,2024-11-03 09:00:00,HND-011,C006,小鹏汽车,234,2655.9,LATE,32.0,德邦
DLV-0027760,2024-12-04 16:00:00,2024-12-06 05:00:00,BUM-018,C013,问界,66,1085.04,OK,0,德邦
DLV-0027761,2024-10-17 08:00:00,2024-10-18 12:00:00,LFR-019,C017,麦格纳,616,10287.2,OK,0,宅急送
DLV-0027762,2024-04-20 15:00:00,2024-04-20 19:00:00,LFR-021,C017,麦格纳,302,5910.14,OK,0,京东物流
DLV-0027763,2025-07-07 14:00:00,2025-07-07 20:00:00,HND-006,C002,本田技研,71,838.51,OK,0,安能
DLV-0027764,2026-04-21 13:00:00,2026-04-22 00:00:00,TLM-002,C020,采埃孚,203,1008.91,OK,0,SF顺丰
DLV-0027765,2025-10-09 14:00:00,2025-10-09 05:00:00,VEN-012,C002,本田技研,253,3782.35,LATE,9.0,宅急送
DLV-0027766,2024-01-30 09:00:00,2024-01-30 09:00:00,DUO-008,C008,岚图汽车,2022,19552.74,OK,0,德邦
DLV-0027767,2024-12-24 18:00:00,2024-12-25 16:00:00,DRH-022,C006,小鹏汽车,599,7301.81,OK,0,京东物流
DLV-0027768,2025-11-26 09:00:00,2025-11-26 07:00:00,TLM-009,C005,比亚迪,123,2528.88,LATE,2.0,德邦
DLV-0027769,2025-07-16 08:00:00,2025-07-15 07:00:00,LFR-015,C005,比亚迪,117,569.79,LATE,25.0,SF顺丰
DLV-0027770,2025-06-04 08:00:00,2025-06-05 01:00:00,TLP-005,C010,极氪,31,178.25,OK,0,安能
DLV-0027771,2024-11-20 07:00:00,2024-11-20 12:00:00,BUM-006,C013,问界,53,1212.11,OK,0,京东物流
DLV-0027772,2025-01-07 18:00:00,2025-01-09 00:00:00,TLM-027,C020,采埃孚,101,1526.11,OK,0,德邦
DLV-0027773,2025-06-18 09:00:00,2025-06-19 19:00:00,LRB-011,C018,李尔,216,1144.8,OK,0,SF顺丰
DLV-0027774,2026-04-28 15:00:00,2026-04-27 23:00:00,LRB-021,C018,李尔,113,1232.83,LATE,16.0,宅急送
DLV-0027775,2025-05-30 10:00:00,2025-05-30 19:00:00,DRH-002,C010,极氪,83,779.37,OK,0,安能
DLV-0027776,2025-10-04 07:00:00,2025-10-05 20:00:00,TLP-019,C006,小鹏汽车,95,239.4,OK,0,SF顺丰
DLV-0027777,2024-07-18 11:00:00,2024-07-20 07:00:00,LFR-019,C016,安波福,111,1853.7,OK,0,客户自提
DLV-0027778,2024-11-13 17:00:00,2024-11-14 09:00:00,LRB-001,C015,马瑞利,424,5346.64,OK,0,SF顺丰
DLV-0027779,2026-02-04 16:00:00,2026-02-05 09:00:00,DRH-026,C011,理想汽车,593,1773.07,OK,0,客户自提
DLV-0027780,2025-08-18 18:00:00,2025-08-18 12:00:00,TLM-016,C010,极氪,53,1837.51,LATE,6.0,德邦
DLV-0027781,2024-01-04 14:00:00,2024-01-03 20:00:00,TLP-015,C002,本田技研,640,12896.0,LATE,18.0,客户自提
DLV-0027782,2025-07-07 14:00:00,2025-07-07 19:00:00,VEN-010,C019,布雷博,115,1506.5,OK,0,京东物流
DLV-0027783,2025-10-13 15:00:00,2025-10-13 20:00:00,TLP-021,C013,问界,113,980.84,OK,0,宅急送
DLV-0027784,2025-09-09 08:00:00,2025-09-08 01:00:00,CUP-022,C002,本田技研,352,5343.36,LATE,31.0,安能
DLV-0027785,2024-03-12 10:00:00,2024-03-13 13:00:00,HND-018,C005,比亚迪,78,183.3,OK,0,宅急送
DLV-0027786,2024-02-15 09:00:00,2024-02-17 06:00:00,LFR-013,C019,布雷博,196,2248.12,OK,0,客户自提
DLV-0027787,2025-01-21 16:00:00,2025-01-20 16:00:00,LFR-005,C003,伟世通,138,235.98,LATE,24.0,安能
DLV-0027788,2026-02-12 10:00:00,2026-02-13 09:00:00,CUP-029,C017,麦格纳,166,373.5,OK,0,客户自提
DLV-0027789,2025-03-26 16:00:00,2025-03-25 21:00:00,VEN-003,C002,本田技研,249,7313.13,LATE,19.0,客户自提
DLV-0027790,2025-10-03 10:00:00,2025-10-05 01:00:00,LRB-010,C019,布雷博,64,754.56,OK,0,德邦
DLV-0027791,2025-09-13 09:00:00,2025-09-15 04:00:00,HND-010,C020,采埃孚,133,4299.89,OK,0,安能
DLV-0027792,2024-12-03 09:00:00,2024-12-02 05:00:00,WLC-007,C012,蔚来汽车,86,2958.4,LATE,28.0,SF顺丰
DLV-0027793,2026-02-28 15:00:00,2026-03-02 03:00:00,TLM-016,C017,麦格纳,235,8147.45,OK,0,京东物流
DLV-0027794,2025-03-18 17:00:00,2025-03-20 05:00:00,DRH-024,C007,零跑汽车,94,747.3,OK,0,SF顺丰
DLV-0027795,2026-01-26 12:00:00,2026-01-28 08:00:00,WLC-010,C001,东风彼欧,117,2944.89,OK,0,安能
DLV-0027796,2024-10-01 18:00:00,2024-10-01 11:00:00,DUO-020,C020,采埃孚,331,7027.13,LATE,7.0,客户自提
DLV-0027797,2025-10-09 08:00:00,2025-10-09 02:00:00,DRH-008,C003,伟世通,89,3103.43,LATE,6.0,德邦
DLV-0027798,2024-01-13 18:00:00,2024-01-14 08:00:00,TLP-014,C018,李尔,297,9649.53,OK,0,客户自提
DLV-0027799,2024-04-25 09:00:00,2024-04-23 12:00:00,LRB-006,C006,小鹏汽车,91,3110.38,LATE,45.0,德邦
DLV-0027800,2024-06-23 07:00:00,2024-06-24 05:00:00,DUO-021,C005,比亚迪,68,641.92,OK,0,宅急送
DLV-0027801,2024-05-21 10:00:00,2024-05-22 13:00:00,DUO-011,C016,安波福,110,643.5,OK,0,京东物流
DLV-0027802,2024-10-08 18:00:00,2024-10-09 06:00:00,WLC-012,C013,问界,242,2874.96,OK,0,SF顺丰
DLV-0027803,2025-08-30 11:00:00,2025-08-30 05:00:00,TLM-013,C019,布雷博,130,3818.1,LATE,6.0,京东物流
DLV-0027804,2024-04-08 09:00:00,2024-04-08 07:00:00,WLC-017,C006,小鹏汽车,98,252.84,LATE,2.0,安能
DLV-0027805,2025-04-26 13:00:00,2025-04-26 09:00:00,TLP-021,C012,蔚来汽车,141,1223.88,LATE,4.0,德邦
DLV-0027806,2026-02-22 12:00:00,2026-02-23 17:00:00,TLM-020,C019,布雷博,54,1702.08,OK,0,客户自提
DLV-0027807,2026-04-05 14:00:00,2026-04-04 06:00:00,TLP-024,C007,零跑汽车,401,1403.5,LATE,32.0,客户自提
DLV-0027808,2024-01-26 10:00:00,2024-01-28 02:00:00,DUO-020,C010,极氪,121,2568.83,OK,0,客户自提
DLV-0027809,2025-03-09 17:00:00,2025-03-10 06:00:00,DRH-016,C018,李尔,83,1616.01,OK,0,德邦
DLV-0027810,2024-08-09 18:00:00,2024-08-09 04:00:00,WLC-009,C013,问界,719,22238.67,LATE,14.0,客户自提
DLV-0027811,2025-08-14 17:00:00,2025-08-16 14:00:00,LFR-004,C011,理想汽车,415,7739.75,OK,0,客户自提
DLV-0027812,2024-01-11 13:00:00,2024-01-11 10:00:00,TLP-009,C014,阿维塔,108,2760.48,LATE,3.0,德邦
DLV-0027813,2025-12-09 13:00:00,2025-12-10 07:00:00,DRH-026,C005,比亚迪,167,499.33,OK,0,SF顺丰
DLV-0027814,2024-10-04 12:00:00,2024-10-03 23:00:00,WLC-021,C011,理想汽车,84,753.48,LATE,13.0,宅急送
DLV-0027815,2026-01-12 11:00:00,2026-01-13 08:00:00,CUP-027,C014,阿维塔,245,4912.25,OK,0,京东物流
DLV-0027816,2026-03-04 17:00:00,2026-03-04 19:00:00,BUM-020,C013,问界,186,6322.14,OK,0,宅急送
DLV-0027817,2025-03-27 12:00:00,2025-03-26 19:00:00,HND-017,C016,安波福,73,1604.54,LATE,17.0,客户自提
DLV-0027818,2024-09-19 14:00:00,2024-09-18 20:00:00,CUP-025,C011,理想汽车,113,3683.8,LATE,18.0,京东物流
DLV-0027819,2026-04-26 09:00:00,2026-04-27 08:00:00,CUP-019,C020,采埃孚,256,4454.4,OK,0,安能
DLV-0027820,2024-06-05 15:00:00,2024-06-07 02:00:00,VEN-001,C001,东风彼欧,529,1851.5,OK,0,安能
DLV-0027821,2024-07-21 12:00:00,2024-07-22 00:00:00,VEN-025,C001,东风彼欧,125,1696.25,OK,0,客户自提
DLV-0027822,2025-05-11 09:00:00,2025-05-10 12:00:00,TLP-020,C007,零跑汽车,510,887.4,LATE,21.0,安能
DLV-0027823,2025-05-12 10:00:00,2025-05-11 22:00:00,DUO-020,C004,佛吉亚,274,5817.02,LATE,12.0,SF顺丰
DLV-0027824,2025-02-06 16:00:00,2025-02-07 23:00:00,DUO-019,C012,蔚来汽车,327,4780.74,OK,0,京东物流
DLV-0027825,2024-03-16 14:00:00,2024-03-16 11:00:00,DRH-019,C002,本田技研,865,16651.25,LATE,3.0,宅急送
DLV-0027826,2024-01-20 17:00:00,2024-01-19 22:00:00,CUP-022,C014,阿维塔,131,1988.58,LATE,19.0,SF顺丰
DLV-0027827,2024-05-02 11:00:00,2024-05-01 05:00:00,LFR-006,C002,本田技研,288,2165.76,LATE,30.0,安能
DLV-0027828,2025-12-27 09:00:00,2025-12-27 11:00:00,DUO-018,C016,安波福,822,2104.32,OK,0,安能
DLV-0027829,2024-10-08 07:00:00,2024-10-09 19:00:00,VEN-023,C013,问界,124,939.92,OK,0,宅急送
DLV-0027830,2026-02-20 12:00:00,2026-02-19 22:00:00,VEN-026,C003,伟世通,100,2122.0,LATE,14.0,安能
DLV-0027831,2025-12-13 16:00:00,2025-12-12 16:00:00,WLC-015,C011,理想汽车,392,8459.36,LATE,24.0,德邦
DLV-0027832,2024-08-20 07:00:00,2024-08-20 08:00:00,HND-001,C020,采埃孚,154,1024.1,OK,0,宅急送
DLV-0027833,2025-11-04 09:00:00,2025-11-05 10:00:00,TLP-007,C020,采埃孚,186,2165.04,OK,0,宅急送
DLV-0027834,2026-04-08 16:00:00,2026-04-08 21:00:00,TLP-022,C013,问界,253,5960.68,OK,0,宅急送
DLV-0027835,2025-07-03 07:00:00,2025-07-05 00:00:00,CUP-009,C016,安波福,63,1907.01,OK,0,德邦
DLV-0027836,2025-02-10 15:00:00,2025-02-11 09:00:00,HND-002,C019,布雷博,343,3155.6,OK,0,安能
DLV-0027837,2025-03-28 13:00:00,2025-03-26 16:00:00,LRB-014,C001,东风彼欧,450,8532.0,LATE,45.0,安能
DLV-0027838,2025-08-30 07:00:00,2025-08-31 09:00:00,TLM-006,C001,东风彼欧,86,587.38,OK,0,宅急送
DLV-0027839,2025-01-19 18:00:00,2025-01-18 06:00:00,DRH-026,C009,路特斯,1162,3474.38,LATE,36.0,客户自提
DLV-0027840,2025-07-07 15:00:00,2025-07-07 23:00:00,BUM-027,C008,岚图汽车,231,1956.57,OK,0,德邦
DLV-0027841,2025-11-03 16:00:00,2025-11-05 02:00:00,CUP-018,C017,麦格纳,515,9512.05,OK,0,SF顺丰
DLV-0027842,2024-06-16 13:00:00,2024-06-15 01:00:00,CUP-026,C003,伟世通,72,837.36,LATE,36.0,安能
DLV-0027843,2025-09-20 07:00:00,2025-09-18 17:00:00,BUM-022,C008,岚图汽车,191,3015.89,LATE,38.0,京东物流
DLV-0027844,2026-03-12 17:00:00,2026-03-12 03:00:00,TLM-007,C004,佛吉亚,109,362.97,LATE,14.0,安能
DLV-0027845,2025-02-14 14:00:00,2025-02-12 21:00:00,CUP-023,C014,阿维塔,241,3055.88,LATE,41.0,宅急送
DLV-0027846,2025-07-23 16:00:00,2025-07-25 01:00:00,BUM-022,C016,安波福,91,1436.89,OK,0,京东物流
DLV-0027847,2025-07-21 10:00:00,2025-07-20 12:00:00,BUM-013,C018,李尔,150,877.5,LATE,22.0,安能
DLV-0027848,2024-09-09 18:00:00,2024-09-08 08:00:00,DRH-015,C017,麦格纳,354,2640.84,LATE,34.0,京东物流
DLV-0027849,2026-03-09 10:00:00,2026-03-07 10:00:00,VEN-010,C013,问界,30,393.0,LATE,48.0,安能
DLV-0027850,2024-03-25 10:00:00,2024-03-26 06:00:00,CUP-012,C008,岚图汽车,64,984.32,OK,0,京东物流
DLV-0027851,2024-01-10 15:00:00,2024-01-11 20:00:00,LFR-002,C016,安波福,30,325.2,OK,0,德邦
DLV-0027852,2026-01-26 07:00:00,2026-01-25 12:00:00,LRB-015,C008,岚图汽车,50,1057.0,LATE,19.0,SF顺丰
DLV-0027853,2026-01-12 12:00:00,2026-01-12 04:00:00,HND-014,C008,岚图汽车,175,3969.0,LATE,8.0,安能
DLV-0027854,2025-10-24 11:00:00,2025-10-24 04:00:00,DRH-027,C001,东风彼欧,67,1671.65,LATE,7.0,德邦
DLV-0027855,2026-03-08 16:00:00,2026-03-06 20:00:00,BUM-016,C014,阿维塔,443,3889.54,LATE,44.0,德邦
DLV-0027856,2024-12-27 08:00:00,2024-12-25 11:00:00,BUM-012,C008,岚图汽车,313,8256.94,LATE,45.0,京东物流
DLV-0027857,2024-02-09 07:00:00,2024-02-09 00:00:00,CUP-019,C013,问界,442,7690.8,LATE,7.0,SF顺丰
DLV-0027858,2024-01-12 16:00:00,2024-01-12 08:00:00,LRB-020,C008,岚图汽车,191,4177.17,LATE,8.0,宅急送
DLV-0027859,2026-02-25 10:00:00,2026-02-25 09:00:00,WLC-017,C005,比亚迪,530,1367.4,LATE,1.0,宅急送
DLV-0027860,2024-12-25 12:00:00,2024-12-27 00:00:00,LFR-019,C012,蔚来汽车,50,835.0,OK,0,京东物流
DLV-0027861,2024-02-16 11:00:00,2024-02-15 16:00:00,TLM-028,C014,阿维塔,183,6040.83,LATE,19.0,宅急送
DLV-0027862,2025-03-26 12:00:00,2025-03-25 05:00:00,TLM-017,C007,零跑汽车,54,718.74,LATE,31.0,宅急送
DLV-0027863,2024-07-12 09:00:00,2024-07-11 08:00:00,TLM-019,C006,小鹏汽车,54,1592.46,LATE,25.0,宅急送
DLV-0027864,2025-01-21 14:00:00,2025-01-22 12:00:00,CUP-026,C008,岚图汽车,311,3616.93,OK,0,宅急送
DLV-0027865,2026-01-29 15:00:00,2026-01-30 11:00:00,DRH-014,C012,蔚来汽车,413,3126.41,OK,0,德邦
DLV-0027866,2024-08-05 12:00:00,2024-08-03 20:00:00,DRH-028,C003,伟世通,56,1474.48,LATE,40.0,京东物流
DLV-0027867,2024-07-16 15:00:00,2024-07-14 23:00:00,TLP-014,C009,路特斯,421,13678.29,LATE,40.0,安能
DLV-0027868,2024-07-26 12:00:00,2024-07-25 16:00:00,LRB-005,C004,佛吉亚,229,5621.95,LATE,20.0,京东物流
DLV-0027869,2024-03-07 08:00:00,2024-03-07 03:00:00,WLC-016,C012,蔚来汽车,112,3470.88,LATE,5.0,安能
DLV-0027870,2025-12-31 18:00:00,2026-01-01 12:00:00,VEN-017,C015,马瑞利,38,861.08,OK,0,安能
DLV-0027871,2024-03-01 16:00:00,2024-03-03 14:00:00,LFR-014,C018,李尔,387,3564.27,OK,0,德邦
DLV-0027872,2024-05-27 07:00:00,2024-05-26 23:00:00,LFR-019,C004,佛吉亚,50,835.0,LATE,8.0,SF顺丰
DLV-0027873,2024-04-19 18:00:00,2024-04-21 15:00:00,TLM-004,C003,伟世通,165,5354.25,OK,0,德邦
DLV-0027874,2025-06-10 09:00:00,2025-06-10 04:00:00,TLM-011,C006,小鹏汽车,152,5225.76,LATE,5.0,京东物流
DLV-0027875,2025-02-26 14:00:00,2025-02-27 12:00:00,CUP-022,C011,理想汽车,308,4675.44,OK,0,宅急送
DLV-0027876,2024-11-14 12:00:00,2024-11-13 03:00:00,HND-001,C019,布雷博,449,2985.85,LATE,33.0,宅急送
DLV-0027877,2024-06-23 16:00:00,2024-06-23 21:00:00,VEN-013,C019,布雷博,279,8685.27,OK,0,京东物流
DLV-0027878,2025-04-22 12:00:00,2025-04-22 04:00:00,HND-028,C017,麦格纳,167,1618.23,LATE,8.0,德邦
DLV-0027879,2025-10-02 18:00:00,2025-10-02 22:00:00,DUO-022,C002,本田技研,165,633.6,OK,0,客户自提
DLV-0027880,2025-06-29 15:00:00,2025-06-30 14:00:00,TLM-017,C010,极氪,30,399.3,OK,0,宅急送
DLV-0027881,2026-01-20 13:00:00,2026-01-21 09:00:00,LRB-006,C004,佛吉亚,241,8237.38,OK,0,SF顺丰
DLV-0027882,2025-03-23 13:00:00,2025-03-22 03:00:00,TLP-002,C013,问界,30,199.2,LATE,34.0,SF顺丰
DLV-0027883,2024-09-28 10:00:00,2024-09-28 11:00:00,DRH-022,C002,本田技研,181,2206.39,OK,0,客户自提
DLV-0027884,2025-09-02 08:00:00,2025-09-01 14:00:00,CUP-022,C010,极氪,230,3491.4,LATE,18.0,客户自提
DLV-0027885,2024-06-19 13:00:00,2024-06-20 22:00:00,BUM-021,C002,本田技研,97,2205.78,OK,0,SF顺丰
DLV-0027886,2024-12-18 15:00:00,2024-12-17 00:00:00,TLM-020,C006,小鹏汽车,101,3183.52,LATE,39.0,京东物流
DLV-0027887,2024-06-03 08:00:00,2024-06-05 06:00:00,CUP-004,C020,采埃孚,334,11412.78,OK,0,客户自提
DLV-0027888,2024-05-05 15:00:00,2024-05-07 10:00:00,TLP-016,C016,安波福,182,4701.06,OK,0,京东物流
DLV-0027889,2025-12-16 14:00:00,2025-12-16 21:00:00,DUO-024,C005,比亚迪,250,2462.5,OK,0,德邦
DLV-0027890,2026-03-12 08:00:00,2026-03-12 02:00:00,CUP-011,C001,东风彼欧,89,2620.16,LATE,6.0,SF顺丰
DLV-0027891,2024-08-03 14:00:00,2024-08-05 13:00:00,TLP-022,C005,比亚迪,195,4594.2,OK,0,京东物流
DLV-0027892,2024-10-19 16:00:00,2024-10-20 01:00:00,BUM-020,C001,东风彼欧,96,3263.04,OK,0,安能
DLV-0027893,2024-01-02 17:00:00,2024-01-03 00:00:00,TLP-021,C011,理想汽车,337,2925.16,OK,0,宅急送
DLV-0027894,2025-07-30 10:00:00,2025-07-29 01:00:00,TLM-002,C012,蔚来汽车,78,387.66,LATE,33.0,德邦
DLV-0027895,2024-03-07 15:00:00,2024-03-07 14:00:00,DUO-005,C019,布雷博,233,2777.36,LATE,1.0,安能
DLV-0027896,2024-10-09 10:00:00,2024-10-07 21:00:00,VEN-023,C015,马瑞利,183,1387.14,LATE,37.0,SF顺丰
DLV-0027897,2025-06-04 16:00:00,2025-06-05 07:00:00,BUM-010,C015,马瑞利,61,1909.91,OK,0,安能
DLV-0027898,2024-11-09 10:00:00,2024-11-08 21:00:00,CUP-011,C011,理想汽车,63,1854.72,LATE,13.0,SF顺丰
DLV-0027899,2024-06-03 07:00:00,2024-06-04 00:00:00,VEN-006,C009,路特斯,71,991.16,OK,0,德邦
DLV-0027900,2026-03-22 14:00:00,2026-03-21 07:00:00,BUM-004,C019,布雷博,727,23503.91,LATE,31.0,宅急送
DLV-0027901,2025-03-05 14:00:00,2025-03-06 13:00:00,CUP-005,C013,问界,223,7332.24,OK,0,SF顺丰
DLV-0027902,2025-01-18 18:00:00,2025-01-17 23:00:00,BUM-022,C015,马瑞利,228,3600.12,LATE,19.0,SF顺丰
DLV-0027903,2024-12-31 17:00:00,2025-01-01 20:00:00,DRH-027,C015,马瑞利,81,2020.95,OK,0,宅急送
DLV-0027904,2025-05-19 14:00:00,2025-05-19 21:00:00,HND-027,C016,安波福,75,1860.0,OK,0,德邦
DLV-0027905,2024-03-20 13:00:00,2024-03-19 00:00:00,BUM-004,C016,安波福,167,5399.11,LATE,37.0,京东物流
DLV-0027906,2026-04-22 15:00:00,2026-04-21 23:00:00,TLM-010,C018,李尔,122,1215.12,LATE,16.0,安能
DLV-0027907,2026-02-22 16:00:00,2026-02-22 14:00:00,TLM-014,C005,比亚迪,133,2867.48,LATE,2.0,客户自提
DLV-0027908,2025-03-08 10:00:00,2025-03-06 10:00:00,VEN-008,C009,路特斯,106,3521.32,LATE,48.0,德邦
DLV-0027909,2025-04-19 15:00:00,2025-04-18 02:00:00,TLM-020,C007,零跑汽车,201,6335.52,LATE,37.0,宅急送
DLV-0027910,2024-02-18 16:00:00,2024-02-16 23:00:00,LRB-007,C015,马瑞利,222,1147.74,LATE,41.0,京东物流
DLV-0027911,2024-08-03 17:00:00,2024-08-01 19:00:00,DRH-007,C015,马瑞利,60,526.8,LATE,46.0,京东物流
DLV-0027912,2024-05-01 09:00:00,2024-04-30 16:00:00,TLM-014,C001,东风彼欧,273,5885.88,LATE,17.0,客户自提
DLV-0027913,2024-06-26 10:00:00,2024-06-24 16:00:00,CUP-020,C003,伟世通,42,237.72,LATE,42.0,安能
DLV-0027914,2025-10-14 18:00:00,2025-10-15 04:00:00,TLM-013,C017,麦格纳,605,17768.85,OK,0,宅急送
DLV-0027915,2026-02-04 13:00:00,2026-02-03 15:00:00,VEN-019,C007,零跑汽车,321,5569.35,LATE,22.0,京东物流
DLV-0027916,2025-09-02 11:00:00,2025-09-02 00:00:00,DUO-012,C009,路特斯,181,2068.83,LATE,11.0,SF顺丰
DLV-0027917,2026-01-15 10:00:00,2026-01-14 07:00:00,BUM-008,C012,蔚来汽车,87,2643.06,LATE,27.0,宅急送
DLV-0027918,2024-12-29 18:00:00,2024-12-28 05:00:00,TLM-013,C018,李尔,39,1145.43,LATE,37.0,安能
DLV-0027919,2024-06-13 09:00:00,2024-06-12 23:00:00,TLP-020,C012,蔚来汽车,1635,2844.9,LATE,10.0,京东物流
DLV-0027920,2025-06-16 13:00:00,2025-06-15 02:00:00,LFR-021,C012,蔚来汽车,30,587.1,LATE,35.0,SF顺丰
DLV-0027921,2024-10-24 15:00:00,2024-10-25 17:00:00,TLM-021,C003,伟世通,284,1951.08,OK,0,德邦
DLV-0027922,2024-11-23 17:00:00,2024-11-21 18:00:00,DUO-012,C003,伟世通,51,582.93,LATE,47.0,安能
DLV-0027923,2026-03-05 14:00:00,2026-03-05 07:00:00,DUO-011,C005,比亚迪,348,2035.8,LATE,7.0,德邦
DLV-0027924,2025-10-06 07:00:00,2025-10-07 22:00:00,BUM-005,C003,伟世通,38,627.38,OK,0,德邦
DLV-0027925,2024-09-09 09:00:00,2024-09-08 03:00:00,HND-014,C003,伟世通,123,2789.64,LATE,30.0,SF顺丰
DLV-0027926,2025-06-27 11:00:00,2025-06-25 16:00:00,DRH-014,C014,阿维塔,30,227.1,LATE,43.0,宅急送
DLV-0027927,2024-02-28 16:00:00,2024-02-27 11:00:00,DRH-007,C015,马瑞利,98,860.44,LATE,29.0,京东物流
DLV-0027928,2024-08-19 12:00:00,2024-08-21 10:00:00,TLM-014,C007,零跑汽车,92,1983.52,OK,0,安能
DLV-0027929,2025-02-23 08:00:00,2025-02-24 17:00:00,WLC-009,C001,东风彼欧,196,6062.28,OK,0,京东物流
DLV-0027930,2025-11-19 15:00:00,2025-11-20 12:00:00,DUO-024,C013,问界,143,1408.55,OK,0,安能
DLV-0027931,2025-01-12 09:00:00,2025-01-12 16:00:00,DRH-017,C009,路特斯,30,155.1,OK,0,德邦
DLV-0027932,2025-06-18 15:00:00,2025-06-17 07:00:00,HND-014,C013,问界,120,2721.6,LATE,32.0,客户自提
DLV-0027933,2024-02-15 08:00:00,2024-02-14 20:00:00,DRH-018,C010,极氪,666,13666.32,LATE,12.0,德邦
DLV-0027934,2025-05-08 17:00:00,2025-05-10 04:00:00,HND-006,C002,本田技研,572,6755.32,OK,0,京东物流
DLV-0027935,2024-02-26 12:00:00,2024-02-26 23:00:00,CUP-025,C015,马瑞利,42,1369.2,OK,0,客户自提
DLV-0027936,2025-06-12 11:00:00,2025-06-12 02:00:00,LFR-017,C003,伟世通,323,7806.91,LATE,9.0,客户自提
DLV-0027937,2025-02-22 16:00:00,2025-02-21 23:00:00,DRH-027,C011,理想汽车,82,2045.9,LATE,17.0,德邦
DLV-0027938,2025-02-06 17:00:00,2025-02-05 00:00:00,VEN-029,C020,采埃孚,140,1622.6,LATE,41.0,安能
DLV-0027939,2026-01-11 07:00:00,2026-01-09 12:00:00,DUO-005,C014,阿维塔,67,798.64,LATE,43.0,京东物流
DLV-0027940,2026-01-06 17:00:00,2026-01-08 05:00:00,LRB-022,C011,理想汽车,70,1234.8,OK,0,安能
DLV-0027941,2026-03-14 16:00:00,2026-03-14 15:00:00,WLC-014,C012,蔚来汽车,299,2583.36,LATE,1.0,SF顺丰
DLV-0027942,2024-12-08 11:00:00,2024-12-08 08:00:00,DRH-027,C009,路特斯,169,4216.55,LATE,3.0,SF顺丰
DLV-0027943,2025-05-16 08:00:00,2025-05-15 18:00:00,CUP-028,C019,布雷博,474,5778.06,LATE,14.0,宅急送
DLV-0027944,2026-03-18 14:00:00,2026-03-17 06:00:00,DUO-025,C016,安波福,740,9005.8,LATE,32.0,京东物流
DLV-0027945,2024-11-21 09:00:00,2024-11-20 20:00:00,DRH-017,C001,东风彼欧,163,842.71,LATE,13.0,京东物流
DLV-0027946,2025-11-29 09:00:00,2025-12-01 09:00:00,CUP-009,C016,安波福,366,11078.82,OK,0,宅急送
DLV-0027947,2024-04-09 11:00:00,2024-04-08 06:00:00,TLM-026,C017,麦格纳,349,6491.4,LATE,29.0,安能
DLV-0027948,2025-08-01 09:00:00,2025-08-01 22:00:00,DRH-010,C005,比亚迪,151,990.56,OK,0,德邦
DLV-0027949,2024-06-17 11:00:00,2024-06-15 13:00:00,TLM-020,C015,马瑞利,30,945.6,LATE,46.0,宅急送
DLV-0027950,2025-09-17 16:00:00,2025-09-15 18:00:00,TLM-017,C012,蔚来汽车,105,1397.55,LATE,46.0,德邦
DLV-0027951,2025-02-09 09:00:00,2025-02-10 06:00:00,TLM-017,C010,极氪,30,399.3,OK,0,安能
DLV-0027952,2024-09-18 09:00:00,2024-09-18 03:00:00,BUM-006,C012,蔚来汽车,67,1532.29,LATE,6.0,安能
DLV-0027953,2024-08-31 18:00:00,2024-08-31 22:00:00,VEN-022,C020,采埃孚,107,3589.85,OK,0,客户自提
DLV-0027954,2025-03-13 11:00:00,2025-03-12 08:00:00,CUP-030,C013,问界,114,2916.12,LATE,27.0,SF顺丰
DLV-0027955,2024-01-20 15:00:00,2024-01-19 20:00:00,VEN-015,C018,李尔,78,2482.74,LATE,19.0,宅急送
DLV-0027956,2024-05-30 13:00:00,2024-05-28 22:00:00,LFR-017,C011,理想汽车,274,6622.58,LATE,39.0,宅急送
DLV-0027957,2025-02-13 08:00:00,2025-02-14 23:00:00,TLP-005,C006,小鹏汽车,31,178.25,OK,0,宅急送
DLV-0027958,2025-01-07 08:00:00,2025-01-08 00:00:00,HND-020,C019,布雷博,172,1694.2,OK,0,客户自提
DLV-0027959,2025-06-09 14:00:00,2025-06-11 10:00:00,DUO-014,C011,理想汽车,475,5505.25,OK,0,宅急送
DLV-0027960,2024-10-05 15:00:00,2024-10-05 23:00:00,LRB-010,C008,岚图汽车,116,1367.64,OK,0,客户自提
DLV-0027961,2025-12-19 15:00:00,2025-12-18 08:00:00,LRB-011,C002,本田技研,115,609.5,LATE,31.0,SF顺丰
