shift_id,shift_date,shift_name,operator_id,operator_name,assigned_machines,effective_hours,overtime_hours,attended
SH-0029338,2025-09-04,白班,OP019,操作员19,M18,6.64,0.52,True
SH-0029339,2025-09-04,白班,OP023,操作员23,M09,7.29,0.53,True
SH-0029340,2025-09-04,白班,OP023,操作员23,M22;M20,8.24,1.77,True
SH-0029341,2025-09-04,白班,OP034,操作员34,M18,7.45,0.87,False
SH-0029342,2025-09-04,夜班,OP013,操作员13,M12;M05,8.07,1.06,True
SH-0029343,2025-09-04,夜班,OP033,操作员33,M15,8.39,0.37,False
SH-0029344,2025-09-04,夜班,OP025,操作员25,M09,6.72,1.53,True
SH-0029345,2025-09-04,夜班,OP027,操作员27,M05;M27;M24,6.56,0.11,True
SH-0029346,2025-09-04,夜班,OP022,操作员22,M13;M19,6.74,0.1,True
SH-0029347,2025-09-04,夜班,OP046,操作员46,M04,7.32,0.41,True
SH-0029348,2025-09-04,夜班,OP022,操作员22,M02;M20;M23,7.95,1.33,True
SH-0029349,2025-09-04,夜班,OP007,操作员07,M08,8.42,1.53,True
SH-0029350,2025-09-04,夜班,OP005,操作员05,M17;M08;M12,7.71,1.82,False
SH-0029351,2025-09-04,夜班,OP001,操作员01,M24,7.4,0.12,True
SH-0029352,2025-09-04,夜班,OP044,操作员44,M07;M26;M15,8.4,0.83,False
SH-0029353,2025-09-04,夜班,OP003,操作员03,M19;M12;M08,6.81,1.25,True
SH-0029354,2025-09-04,夜班,OP008,操作员08,M22;M09,8.43,0.25,True
SH-0029355,2025-09-04,夜班,OP043,操作员43,M26;M07,7.74,0.85,True
SH-0029356,2025-09-04,夜班,OP007,操作员07,M06,7.23,1.2,True
SH-0029357,2025-09-04,夜班,OP021,操作员21,M27;M15,6.62,1.05,True
SH-0029358,2025-09-04,夜班,OP047,操作员47,M13;M28;M05,7.29,1.6,True
SH-0029359,2025-09-04,夜班,OP036,操作员36,M08;M21,8.08,1.91,True
SH-0029360,2025-09-04,晚班,OP006,操作员06,M03;M18,8.31,1.57,True
SH-0029361,2025-09-04,晚班,OP043,操作员43,M21;M24;M12,7.74,0.94,True
SH-0029362,2025-09-04,晚班,OP029,操作员29,M28;M24,7.52,0.62,True
SH-0029363,2025-09-04,晚班,OP009,操作员09,M05;M18,8.3,1.41,False
SH-0029364,2025-09-04,晚班,OP046,操作员46,M10;M13;M02,8.1,1.99,True
SH-0029365,2025-09-04,晚班,OP002,操作员02,M04;M02,8.45,1.72,True
SH-0029366,2025-09-04,晚班,OP045,操作员45,M19;M03;M28,7.44,1.18,True
SH-0029367,2025-09-04,晚班,OP007,操作员07,M24,7.93,1.47,True
SH-0029368,2025-09-04,晚班,OP030,操作员30,M10,7.97,1.98,True
SH-0029369,2025-09-04,晚班,OP017,操作员17,M14,8.39,0.45,False
SH-0029370,2025-09-04,晚班,OP012,操作员12,M11;M14,8.18,0.68,False
SH-0029371,2025-09-04,晚班,OP018,操作员18,M07,7.34,1.23,False
SH-0029372,2025-09-04,晚班,OP032,操作员32,M29;M21;M08,7.23,1.11,True
SH-0029373,2025-09-04,晚班,OP016,操作员16,M27;M03,7.22,0.79,True
SH-0029374,2025-09-04,晚班,OP006,操作员06,M21,7.27,0.05,True
SH-0029375,2025-09-04,晚班,OP025,操作员25,M25;M21,8.23,1.32,True
SH-0029376,2025-09-04,晚班,OP018,操作员18,M09;M05;M24,8.21,0.71,False
SH-0029377,2025-09-04,晚班,OP045,操作员45,M21;M04,7.72,0.45,True
SH-0029378,2025-09-04,晚班,OP021,操作员21,M29;M07,6.67,1.79,True
SH-0029379,2025-09-05,白班,OP021,操作员21,M22;M06,6.95,1.06,True
SH-0029380,2025-09-05,白班,OP018,操作员18,M18;M08,6.85,1.43,True
SH-0029381,2025-09-05,白班,OP013,操作员13,M25,8.4,1.68,False
SH-0029382,2025-09-05,白班,OP042,操作员42,M29;M01;M04,6.73,1.29,True
SH-0029383,2025-09-05,白班,OP028,操作员28,M21,7.44,1.76,True
SH-0029384,2025-09-05,白班,OP040,操作员40,M09;M10;M03,7.87,0.82,True
SH-0029385,2025-09-05,白班,OP027,操作员27,M12;M26;M01,6.58,0.94,True
SH-0029386,2025-09-05,白班,OP034,操作员34,M15;M16,6.83,0.34,True
SH-0029387,2025-09-05,白班,OP046,操作员46,M24,6.79,0.58,False
SH-0029388,2025-09-05,白班,OP046,操作员46,M17;M20,6.64,0.75,True
SH-0029389,2025-09-05,白班,OP030,操作员30,M12;M08;M10,7.77,1.67,True
SH-0029390,2025-09-05,白班,OP031,操作员31,M03,7.54,1.34,True
SH-0029391,2025-09-05,白班,OP015,操作员15,M24;M10;M20,7.14,1.55,True
SH-0029392,2025-09-05,白班,OP037,操作员37,M10,8.03,1.41,True
SH-0029393,2025-09-05,夜班,OP029,操作员29,M07;M21;M10,7.46,1.84,True
SH-0029394,2025-09-05,夜班,OP012,操作员12,M07;M13,8.39,0.46,True
SH-0029395,2025-09-05,夜班,OP020,操作员20,M16;M24;M09,6.62,0.22,True
SH-0029396,2025-09-05,夜班,OP043,操作员43,M21,6.63,0.46,True
SH-0029397,2025-09-05,夜班,OP037,操作员37,M14;M17,7.08,1.95,True
SH-0029398,2025-09-05,夜班,OP041,操作员41,M17;M27;M20,7.48,1.53,False
SH-0029399,2025-09-05,夜班,OP022,操作员22,M27,8.04,0.59,False
SH-0029400,2025-09-05,夜班,OP021,操作员21,M11;M22;M06,8.47,0.97,False
SH-0029401,2025-09-05,夜班,OP030,操作员30,M27;M21;M08,6.74,1.74,True
SH-0029402,2025-09-05,夜班,OP026,操作员26,M01;M21,6.67,1.09,False
SH-0029403,2025-09-05,夜班,OP013,操作员13,M26;M01,8.26,1.94,True
SH-0029404,2025-09-05,夜班,OP014,操作员14,M04;M13,8.27,1.6,True
SH-0029405,2025-09-05,夜班,OP009,操作员09,M13;M12;M03,8.28,0.81,False
SH-0029406,2025-09-05,夜班,OP003,操作员03,M09;M17,8.46,1.92,True
SH-0029407,2025-09-05,夜班,OP034,操作员34,M15,7.12,0.15,False
SH-0029408,2025-09-05,夜班,OP036,操作员36,M22;M06;M24,6.96,1.06,True
SH-0029409,2025-09-05,夜班,OP043,操作员43,M16;M22,6.55,1.74,True
SH-0029410,2025-09-05,夜班,OP026,操作员26,M23;M27;M25,6.99,0.89,False
SH-0029411,2025-09-05,晚班,OP031,操作员31,M28,8.31,1.81,True
SH-0029412,2025-09-05,晚班,OP013,操作员13,M13;M09;M16,8.14,0.75,True
SH-0029413,2025-09-05,晚班,OP036,操作员36,M23,6.75,0.95,True
SH-0029414,2025-09-05,晚班,OP038,操作员38,M24,6.64,0.88,True
SH-0029415,2025-09-05,晚班,OP021,操作员21,M16,8.12,0.42,True
SH-0029416,2025-09-05,晚班,OP018,操作员18,M12;M06;M19,6.62,1.2,False
SH-0029417,2025-09-05,晚班,OP011,操作员11,M20;M11,6.74,0.68,True
SH-0029418,2025-09-05,晚班,OP046,操作员46,M01;M02,7.83,0.41,True
SH-0029419,2025-09-05,晚班,OP009,操作员09,M21;M23;M14,6.88,1.79,True
SH-0029420,2025-09-05,晚班,OP004,操作员04,M24,7.19,1.7,False
SH-0029421,2025-09-05,晚班,OP039,操作员39,M01;M18,8.05,1.15,True
SH-0029422,2025-09-05,晚班,OP014,操作员14,M14;M25,7.54,0.97,True
SH-0029423,2025-09-05,晚班,OP041,操作员41,M08,6.69,0.27,True
SH-0029424,2025-09-05,晚班,OP028,操作员28,M26;M08,8.24,0.52,True
SH-0029425,2025-09-06,白班,OP033,操作员33,M06,7.55,0.31,False
SH-0029426,2025-09-06,白班,OP015,操作员15,M26;M12;M04,8.29,0.58,True
SH-0029427,2025-09-06,白班,OP014,操作员14,M15,8.43,0.34,True
SH-0029428,2025-09-06,白班,OP016,操作员16,M10;M21,6.59,0.61,True
SH-0029429,2025-09-06,白班,OP004,操作员04,M04,7.28,1.33,True
SH-0029430,2025-09-06,白班,OP025,操作员25,M15,8.15,0.92,False
SH-0029431,2025-09-06,白班,OP044,操作员44,M22;M24,7.98,1.84,True
SH-0029432,2025-09-06,白班,OP027,操作员27,M13;M09,7.75,1.25,True
SH-0029433,2025-09-06,白班,OP020,操作员20,M20;M09,8.43,0.87,False
SH-0029434,2025-09-06,白班,OP045,操作员45,M28;M14,7.16,0.55,True
SH-0029435,2025-09-06,白班,OP001,操作员01,M02,7.74,1.02,True
SH-0029436,2025-09-06,白班,OP023,操作员23,M27;M14,7.15,0.64,False
SH-0029437,2025-09-06,白班,OP012,操作员12,M19,7.26,0.24,True
SH-0029438,2025-09-06,白班,OP034,操作员34,M19,8.4,0.25,False
SH-0029439,2025-09-06,白班,OP044,操作员44,M03;M02,7.59,0.72,True
SH-0029440,2025-09-06,夜班,OP037,操作员37,M22;M29;M01,6.86,0.45,True
SH-0029441,2025-09-06,夜班,OP047,操作员47,M06;M27;M23,8.05,0.47,True
SH-0029442,2025-09-06,夜班,OP028,操作员28,M02;M12;M27,8.19,0.43,True
SH-0029443,2025-09-06,夜班,OP012,操作员12,M15,8.33,0.97,True
SH-0029444,2025-09-06,夜班,OP033,操作员33,M02;M26;M29,7.71,1.11,True
SH-0029445,2025-09-06,夜班,OP043,操作员43,M03,7.27,0.85,True
SH-0029446,2025-09-06,夜班,OP016,操作员16,M27,6.97,1.42,True
SH-0029447,2025-09-06,夜班,OP035,操作员35,M11;M29;M02,6.63,1.99,False
SH-0029448,2025-09-06,夜班,OP039,操作员39,M16;M01;M24,6.83,1.78,True
SH-0029449,2025-09-06,夜班,OP012,操作员12,M28,7.61,1.06,True
SH-0029450,2025-09-06,夜班,OP011,操作员11,M07;M21;M16,6.56,0.28,True
SH-0029451,2025-09-06,夜班,OP009,操作员09,M11;M13,7.38,0.79,True
SH-0029452,2025-09-06,夜班,OP039,操作员39,M08,8.2,0.57,True
SH-0029453,2025-09-06,夜班,OP040,操作员40,M27;M06;M28,8.28,1.73,True
SH-0029454,2025-09-06,夜班,OP022,操作员22,M17,7.89,1.46,False
SH-0029455,2025-09-06,晚班,OP028,操作员28,M21;M19,8.11,1.19,True
SH-0029456,2025-09-06,晚班,OP045,操作员45,M01;M23;M13,6.74,1.82,True
SH-0029457,2025-09-06,晚班,OP041,操作员41,M28;M24,6.69,1.45,False
SH-0029458,2025-09-06,晚班,OP044,操作员44,M22;M26;M03,6.67,0.46,True
SH-0029459,2025-09-06,晚班,OP002,操作员02,M26,7.04,1.62,True
SH-0029460,2025-09-06,晚班,OP009,操作员09,M03,7.04,1.1,True
SH-0029461,2025-09-06,晚班,OP037,操作员37,M14,8.19,1.2,False
SH-0029462,2025-09-06,晚班,OP039,操作员39,M29;M27;M17,7.69,1.49,True
SH-0029463,2025-09-06,晚班,OP038,操作员38,M05,7.45,1.93,True
SH-0029464,2025-09-06,晚班,OP027,操作员27,M26;M05,7.22,0.86,True
SH-0029465,2025-09-06,晚班,OP047,操作员47,M20;M24,6.82,1.84,True
SH-0029466,2025-09-06,晚班,OP043,操作员43,M03,7.83,0.74,True
SH-0029467,2025-09-06,晚班,OP032,操作员32,M16;M17;M11,7.03,0.81,True
SH-0029468,2025-09-06,晚班,OP011,操作员11,M26,7.77,1.13,True
SH-0029469,2025-09-06,晚班,OP016,操作员16,M26;M06,6.61,0.19,True
SH-0029470,2025-09-07,白班,OP009,操作员09,M16;M23;M15,7.21,1.26,True
SH-0029471,2025-09-07,白班,OP046,操作员46,M06;M16;M19,8.16,1.06,False
SH-0029472,2025-09-07,白班,OP029,操作员29,M20;M08,7.26,1.17,True
SH-0029473,2025-09-07,白班,OP039,操作员39,M05;M16,7.08,1.45,True
SH-0029474,2025-09-07,白班,OP020,操作员20,M02;M16;M22,7.94,0.82,True
SH-0029475,2025-09-07,白班,OP017,操作员17,M26;M14;M07,8.38,0.59,True
SH-0029476,2025-09-07,白班,OP005,操作员05,M18;M05;M08,7.34,0.48,True
SH-0029477,2025-09-07,白班,OP011,操作员11,M10;M18,8.25,0.4,True
SH-0029478,2025-09-07,白班,OP036,操作员36,M24;M04;M17,7.14,0.52,True
SH-0029479,2025-09-07,白班,OP001,操作员01,M03;M05;M27,8.5,1.6,False
SH-0029480,2025-09-07,白班,OP043,操作员43,M05;M01,7.95,0.87,True
SH-0029481,2025-09-07,白班,OP030,操作员30,M27;M04,8.22,0.18,True
SH-0029482,2025-09-07,白班,OP047,操作员47,M02,7.51,0.32,True
SH-0029483,2025-09-07,白班,OP017,操作员17,M28,7.12,1.81,True
SH-0029484,2025-09-07,夜班,OP016,操作员16,M09;M19;M10,8.35,0.84,True
SH-0029485,2025-09-07,夜班,OP010,操作员10,M19,8.01,1.35,True
SH-0029486,2025-09-07,夜班,OP045,操作员45,M08;M22;M19,6.88,1.87,True
SH-0029487,2025-09-07,夜班,OP035,操作员35,M04;M20;M03,6.95,1.3,True
SH-0029488,2025-09-07,夜班,OP035,操作员35,M21;M17;M06,7.33,1.58,True
SH-0029489,2025-09-07,夜班,OP007,操作员07,M05;M02,8.13,0.12,True
SH-0029490,2025-09-07,夜班,OP006,操作员06,M05;M23;M29,6.97,1.48,True
SH-0029491,2025-09-07,夜班,OP027,操作员27,M17,7.79,1.44,True
SH-0029492,2025-09-07,夜班,OP012,操作员12,M12;M11;M19,7.24,0.72,True
SH-0029493,2025-09-07,夜班,OP014,操作员14,M19;M27,8.06,1.11,True
SH-0029494,2025-09-07,夜班,OP027,操作员27,M01;M19;M02,6.68,0.43,True
SH-0029495,2025-09-07,夜班,OP026,操作员26,M22;M11,7.23,0.91,True
SH-0029496,2025-09-07,夜班,OP044,操作员44,M06;M29;M27,7.74,0.3,True
SH-0029497,2025-09-07,夜班,OP027,操作员27,M05,6.84,1.01,True
SH-0029498,2025-09-07,夜班,OP043,操作员43,M09;M12,8.21,0.56,True
SH-0029499,2025-09-07,夜班,OP012,操作员12,M25;M21;M10,7.14,1.88,False
SH-0029500,2025-09-07,夜班,OP037,操作员37,M28;M22;M23,8.21,1.62,True
SH-0029501,2025-09-07,夜班,OP036,操作员36,M15;M11;M28,7.71,1.74,True
SH-0029502,2025-09-07,夜班,OP003,操作员03,M24;M16,8.07,1.54,True
SH-0029503,2025-09-07,晚班,OP030,操作员30,M29,8.27,1.74,True
SH-0029504,2025-09-07,晚班,OP039,操作员39,M24,6.82,0.98,False
SH-0029505,2025-09-07,晚班,OP023,操作员23,M07,8.24,0.77,True
SH-0029506,2025-09-07,晚班,OP030,操作员30,M23,7.68,1.68,True
SH-0029507,2025-09-07,晚班,OP006,操作员06,M02;M03,8.07,1.89,True
SH-0029508,2025-09-07,晚班,OP008,操作员08,M25,8.26,1.7,False
SH-0029509,2025-09-07,晚班,OP022,操作员22,M25;M19,6.89,0.36,True
SH-0029510,2025-09-07,晚班,OP007,操作员07,M23;M11,6.77,0.02,True
SH-0029511,2025-09-07,晚班,OP025,操作员25,M14;M29,7.31,0.83,True
SH-0029512,2025-09-07,晚班,OP016,操作员16,M09;M03,8.25,0.28,True
SH-0029513,2025-09-07,晚班,OP034,操作员34,M19;M25;M16,8.02,0.03,False
SH-0029514,2025-09-07,晚班,OP024,操作员24,M20;M04;M02,7.99,0.52,True
SH-0029515,2025-09-07,晚班,OP003,操作员03,M27,8.25,0.57,True
SH-0029516,2025-09-07,晚班,OP034,操作员34,M07;M26,7.12,0.79,True
SH-0029517,2025-09-08,白班,OP016,操作员16,M02;M17;M24,7.74,0.96,True
SH-0029518,2025-09-08,白班,OP034,操作员34,M07,8.05,1.07,False
SH-0029519,2025-09-08,白班,OP021,操作员21,M01,7.66,0.9,False
SH-0029520,2025-09-08,白班,OP004,操作员04,M09,7.67,0.48,False
SH-0029521,2025-09-08,白班,OP026,操作员26,M04;M28,6.94,1.09,True
SH-0029522,2025-09-08,白班,OP032,操作员32,M14;M26;M13,8.0,0.97,False
SH-0029523,2025-09-08,白班,OP020,操作员20,M23;M08;M19,8.18,1.25,True
SH-0029524,2025-09-08,白班,OP038,操作员38,M15,7.85,0.81,True
SH-0029525,2025-09-08,白班,OP039,操作员39,M24;M09,8.16,0.12,True
SH-0029526,2025-09-08,白班,OP033,操作员33,M11,7.39,0.96,True
SH-0029527,2025-09-08,白班,OP003,操作员03,M07,6.53,0.94,False
SH-0029528,2025-09-08,白班,OP022,操作员22,M04;M29;M05,6.94,1.51,True
SH-0029529,2025-09-08,白班,OP004,操作员04,M15;M22,7.13,1.98,False
SH-0029530,2025-09-08,夜班,OP045,操作员45,M17;M11;M15,7.67,1.11,False
SH-0029531,2025-09-08,夜班,OP003,操作员03,M10;M05;M08,8.3,0.37,True
SH-0029532,2025-09-08,夜班,OP024,操作员24,M05,6.95,0.07,True
SH-0029533,2025-09-08,夜班,OP041,操作员41,M14;M27;M19,6.86,0.25,False
SH-0029534,2025-09-08,夜班,OP032,操作员32,M04;M02,6.53,1.02,True
SH-0029535,2025-09-08,夜班,OP016,操作员16,M21;M27,6.78,1.91,False
SH-0029536,2025-09-08,夜班,OP017,操作员17,M28,7.4,1.43,True
SH-0029537,2025-09-08,夜班,OP041,操作员41,M12;M08,7.98,1.02,True
SH-0029538,2025-09-08,夜班,OP005,操作员05,M28;M07;M18,6.72,0.52,True
SH-0029539,2025-09-08,夜班,OP003,操作员03,M06;M01;M16,7.25,1.69,True
SH-0029540,2025-09-08,夜班,OP024,操作员24,M25,7.36,1.78,True
SH-0029541,2025-09-08,夜班,OP011,操作员11,M24;M28;M17,8.02,0.4,True
SH-0029542,2025-09-08,夜班,OP012,操作员12,M22,7.0,0.35,True
SH-0029543,2025-09-08,夜班,OP041,操作员41,M04;M26;M06,6.99,1.51,False
SH-0029544,2025-09-08,夜班,OP033,操作员33,M11;M02,6.66,0.15,False
SH-0029545,2025-09-08,夜班,OP042,操作员42,M22;M24;M17,6.81,0.54,True
SH-0029546,2025-09-08,夜班,OP025,操作员25,M25;M07;M09,8.41,1.29,True
SH-0029547,2025-09-08,夜班,OP039,操作员39,M05,7.9,1.95,True
SH-0029548,2025-09-08,夜班,OP042,操作员42,M27;M22,8.21,1.56,False
SH-0029549,2025-09-08,晚班,OP015,操作员15,M23,6.52,0.15,False
SH-0029550,2025-09-08,晚班,OP043,操作员43,M14,7.42,0.07,True
SH-0029551,2025-09-08,晚班,OP010,操作员10,M03;M17,7.04,0.79,True
SH-0029552,2025-09-08,晚班,OP034,操作员34,M26;M22;M10,7.41,1.77,True
SH-0029553,2025-09-08,晚班,OP048,操作员48,M01,7.01,1.07,True
SH-0029554,2025-09-08,晚班,OP046,操作员46,M06;M04;M18,7.27,0.43,True
SH-0029555,2025-09-08,晚班,OP014,操作员14,M23;M16,6.88,0.91,True
SH-0029556,2025-09-08,晚班,OP035,操作员35,M13;M04,8.43,1.82,True
SH-0029557,2025-09-08,晚班,OP002,操作员02,M10;M22,6.52,1.45,True
SH-0029558,2025-09-08,晚班,OP041,操作员41,M29,8.19,1.66,True
SH-0029559,2025-09-08,晚班,OP034,操作员34,M27,7.96,0.96,True
SH-0029560,2025-09-08,晚班,OP002,操作员02,M08;M12;M05,8.01,1.5,True
SH-0029561,2025-09-08,晚班,OP028,操作员28,M13;M10;M08,7.17,1.64,False
SH-0029562,2025-09-08,晚班,OP037,操作员37,M10,8.36,1.11,True
SH-0029563,2025-09-08,晚班,OP038,操作员38,M26;M09,6.93,1.19,False
SH-0029564,2025-09-08,晚班,OP010,操作员10,M01;M27,8.29,1.98,True
SH-0029565,2025-09-09,白班,OP015,操作员15,M20;M28,6.54,0.92,False
SH-0029566,2025-09-09,白班,OP022,操作员22,M29,6.58,0.79,True
SH-0029567,2025-09-09,白班,OP026,操作员26,M11;M10,6.77,0.76,True
SH-0029568,2025-09-09,白班,OP046,操作员46,M06,6.88,1.55,False
SH-0029569,2025-09-09,白班,OP034,操作员34,M22,6.74,0.77,True
SH-0029570,2025-09-09,白班,OP025,操作员25,M16;M02,6.98,1.59,True
SH-0029571,2025-09-09,白班,OP033,操作员33,M07,7.79,1.35,True
SH-0029572,2025-09-09,白班,OP016,操作员16,M03;M09;M29,8.44,1.36,True
SH-0029573,2025-09-09,白班,OP027,操作员27,M11,7.99,1.15,True
SH-0029574,2025-09-09,白班,OP038,操作员38,M20;M19,8.35,1.09,True
SH-0029575,2025-09-09,白班,OP027,操作员27,M24,7.73,1.01,True
SH-0029576,2025-09-09,白班,OP028,操作员28,M14;M26,6.65,0.86,True
SH-0029577,2025-09-09,白班,OP040,操作员40,M17;M11;M05,7.14,0.56,True
SH-0029578,2025-09-09,白班,OP037,操作员37,M01;M03,8.13,0.8,True
SH-0029579,2025-09-09,白班,OP037,操作员37,M25,6.61,1.3,True
SH-0029580,2025-09-09,白班,OP039,操作员39,M17;M13,7.82,1.29,True
SH-0029581,2025-09-09,白班,OP013,操作员13,M10;M25;M19,6.82,1.65,True
SH-0029582,2025-09-09,白班,OP027,操作员27,M03;M20,8.03,0.71,True
SH-0029583,2025-09-09,白班,OP048,操作员48,M09;M12;M17,7.08,1.81,True
SH-0029584,2025-09-09,夜班,OP025,操作员25,M19;M29;M13,7.14,0.44,True
SH-0029585,2025-09-09,夜班,OP013,操作员13,M28;M18,6.53,0.94,True
SH-0029586,2025-09-09,夜班,OP030,操作员30,M18;M24,7.8,1.92,True
SH-0029587,2025-09-09,夜班,OP002,操作员02,M21;M01,7.4,0.65,False
SH-0029588,2025-09-09,夜班,OP045,操作员45,M20;M28;M16,8.4,0.39,True
SH-0029589,2025-09-09,夜班,OP041,操作员41,M01,8.48,1.72,True
SH-0029590,2025-09-09,夜班,OP012,操作员12,M27;M07,8.05,0.29,True
SH-0029591,2025-09-09,夜班,OP010,操作员10,M07,7.2,1.02,True
SH-0029592,2025-09-09,夜班,OP015,操作员15,M26;M14;M27,8.01,1.64,True
SH-0029593,2025-09-09,夜班,OP021,操作员21,M16,7.39,1.97,True
SH-0029594,2025-09-09,夜班,OP029,操作员29,M02;M29,6.59,1.71,True
SH-0029595,2025-09-09,夜班,OP033,操作员33,M21;M20;M11,8.06,1.93,True
SH-0029596,2025-09-09,夜班,OP009,操作员09,M26;M15,6.83,1.97,True
SH-0029597,2025-09-09,夜班,OP037,操作员37,M26;M24,7.8,1.09,True
SH-0029598,2025-09-09,夜班,OP029,操作员29,M27,6.94,1.15,True
SH-0029599,2025-09-09,晚班,OP010,操作员10,M05;M15,7.36,1.46,True
SH-0029600,2025-09-09,晚班,OP011,操作员11,M08;M14;M22,6.92,0.62,False
SH-0029601,2025-09-09,晚班,OP043,操作员43,M11,8.37,0.14,True
SH-0029602,2025-09-09,晚班,OP007,操作员07,M24;M10,8.45,0.69,False
SH-0029603,2025-09-09,晚班,OP034,操作员34,M18;M11;M09,7.07,1.41,True
SH-0029604,2025-09-09,晚班,OP022,操作员22,M07,8.41,1.35,False
SH-0029605,2025-09-09,晚班,OP019,操作员19,M20;M23,7.96,1.97,True
SH-0029606,2025-09-09,晚班,OP018,操作员18,M24;M23,6.95,1.5,True
SH-0029607,2025-09-09,晚班,OP040,操作员40,M20;M11,6.97,0.13,True
SH-0029608,2025-09-09,晚班,OP004,操作员04,M25,6.75,0.89,False
SH-0029609,2025-09-09,晚班,OP036,操作员36,M11,7.07,1.81,True
SH-0029610,2025-09-09,晚班,OP026,操作员26,M18;M16;M07,7.45,1.23,False
SH-0029611,2025-09-09,晚班,OP004,操作员04,M17,7.36,0.02,True
SH-0029612,2025-09-09,晚班,OP045,操作员45,M08,7.01,1.32,False
SH-0029613,2025-09-10,白班,OP027,操作员27,M08;M15,8.1,0.78,False
SH-0029614,2025-09-10,白班,OP002,操作员02,M14,7.25,1.02,False
SH-0029615,2025-09-10,白班,OP004,操作员04,M24;M03;M23,7.63,0.34,True
SH-0029616,2025-09-10,白班,OP047,操作员47,M25;M04;M17,7.14,1.71,True
SH-0029617,2025-09-10,白班,OP006,操作员06,M29,7.53,0.98,True
SH-0029618,2025-09-10,白班,OP006,操作员06,M04;M03,8.24,0.85,False
SH-0029619,2025-09-10,白班,OP030,操作员30,M11,6.59,0.77,True
SH-0029620,2025-09-10,白班,OP025,操作员25,M24,7.62,1.75,True
SH-0029621,2025-09-10,白班,OP003,操作员03,M11,8.22,0.88,True
SH-0029622,2025-09-10,白班,OP032,操作员32,M16;M13,6.88,0.34,False
SH-0029623,2025-09-10,白班,OP024,操作员24,M03;M17,7.05,1.3,True
SH-0029624,2025-09-10,白班,OP039,操作员39,M04;M18;M19,7.05,0.03,True
SH-0029625,2025-09-10,白班,OP011,操作员11,M27,8.15,1.52,False
SH-0029626,2025-09-10,白班,OP001,操作员01,M05;M23,7.13,0.43,True
SH-0029627,2025-09-10,白班,OP011,操作员11,M13,7.83,0.13,True
SH-0029628,2025-09-10,白班,OP017,操作员17,M07;M10;M23,8.47,1.09,True
SH-0029629,2025-09-10,白班,OP030,操作员30,M06;M23;M08,7.73,0.5,True
SH-0029630,2025-09-10,夜班,OP032,操作员32,M16;M10,7.77,0.46,True
SH-0029631,2025-09-10,夜班,OP031,操作员31,M24;M01,6.99,0.99,True
SH-0029632,2025-09-10,夜班,OP043,操作员43,M13;M07,6.54,0.86,True
SH-0029633,2025-09-10,夜班,OP002,操作员02,M11;M27,6.88,0.87,True
SH-0029634,2025-09-10,夜班,OP044,操作员44,M20;M05;M10,8.45,1.27,True
SH-0029635,2025-09-10,夜班,OP001,操作员01,M16,7.43,0.0,True
SH-0029636,2025-09-10,夜班,OP005,操作员05,M01;M06,8.23,1.82,True
SH-0029637,2025-09-10,夜班,OP042,操作员42,M14;M17;M09,7.62,0.94,True
SH-0029638,2025-09-10,夜班,OP027,操作员27,M23;M10;M05,8.09,0.04,False
SH-0029639,2025-09-10,夜班,OP048,操作员48,M27;M04;M18,8.36,0.48,True
SH-0029640,2025-09-10,夜班,OP026,操作员26,M21;M29,7.04,0.7,True
SH-0029641,2025-09-10,夜班,OP030,操作员30,M06;M18,7.85,1.96,True
SH-0029642,2025-09-10,夜班,OP034,操作员34,M25;M05;M26,8.07,1.48,True
SH-0029643,2025-09-10,夜班,OP033,操作员33,M13;M21;M01,7.83,0.93,False
SH-0029644,2025-09-10,晚班,OP016,操作员16,M03;M01,8.48,1.46,True
