record_id,record_time,machine_id,sku,material_type,qty_produced,theoretical_weight_kg,actual_consumption_kg,waste_rate_pct,material_source,material_cost_yuan
MC-0043330,2025-10-29 11:00:00,M22,TLM-009,PP,745,498.471,502.09,0.73,新料,11582.15
MC-0043331,2025-03-03 09:00:00,M17,BUM-006,PP-GF20,997,544.16,553.601,1.73,新料,12012.16
MC-0043332,2024-03-25 13:00:00,M07,DRH-008,PA66,75,18.81,21.932,16.6,新料,722.04
MC-0043333,2026-04-25 16:00:00,M14,TLM-023,POM,151,106.274,115.278,8.47,新料,1516.28
MC-0043334,2026-04-06 15:00:00,M27,LRB-012,TPE,159,29.086,32.264,10.93,回料,921.27
MC-0043335,2024-03-25 17:00:00,M19,HND-024,POM,276,233.735,234.355,0.27,新料,8116.14
MC-0043336,2025-07-15 08:00:00,M01,CUP-009,PA66,435,202.653,204.423,0.87,新料,6806.25
MC-0043337,2024-12-16 08:00:00,M19,BUM-028,PP,264,98.462,110.07,11.79,混料,1194.14
MC-0043338,2025-04-06 09:00:00,M26,LFR-012,PC/ABS,688,89.218,92.578,3.77,回料,2820.18
MC-0043339,2025-02-13 14:00:00,M07,CUP-029,TPE,522,79.574,81.938,2.97,新料,841.25
MC-0043340,2026-01-06 08:00:00,M19,BUM-001,PC/ABS,288,155.528,167.361,7.61,新料,3009.53
MC-0043341,2025-01-02 08:00:00,M08,DRH-022,PC/ABS,266,80.084,82.148,2.58,新料,1709.9
MC-0043342,2024-10-08 14:00:00,M02,DRH-013,PA6,245,119.261,140.441,17.76,新料,4217.83
MC-0043343,2024-08-19 08:00:00,M23,WLC-001,ABS,920,184.213,188.562,2.36,回料,2988.56
MC-0043344,2026-01-16 14:00:00,M03,DRH-010,POM,840,494.202,556.093,12.52,新料,5207.24
MC-0043345,2024-03-14 08:00:00,M28,LFR-015,PA66,678,575.781,625.489,8.63,新料,13510.92
MC-0043346,2024-02-29 13:00:00,M16,BUM-011,PP,792,521.842,559.975,7.31,混料,13383.06
MC-0043347,2025-04-07 13:00:00,M17,HND-007,PC/ABS,559,54.986,64.063,16.51,新料,1063.72
MC-0043348,2024-08-13 16:00:00,M10,CUP-006,TPE,691,268.393,274.424,2.25,新料,7709.56
MC-0043349,2024-08-08 11:00:00,M24,TLP-001,POM,305,20.168,21.443,6.32,新料,358.69
MC-0043350,2024-07-08 09:00:00,M04,CUP-022,PA66,70,30.426,34.536,13.51,新料,690.19
MC-0043351,2026-01-03 17:00:00,M15,HND-012,ABS,635,76.262,86.767,13.77,新料,781.51
MC-0043352,2024-12-20 11:00:00,M10,DRH-011,POM,379,252.257,291.034,15.37,新料,9371.55
MC-0043353,2025-07-07 14:00:00,M18,BUM-028,PA6,868,323.732,337.769,4.34,混料,5966.01
MC-0043354,2025-08-07 12:00:00,M13,DRH-027,PP,545,191.084,194.115,1.59,混料,6236.57
MC-0043355,2025-03-31 16:00:00,M18,BUM-001,PP,574,309.977,342.504,10.49,新料,2827.5
MC-0043356,2024-01-27 13:00:00,M10,CUP-010,TPE,231,117.942,126.408,7.18,混料,2709.69
MC-0043357,2025-02-15 11:00:00,M29,LRB-010,POM,102,76.368,82.289,7.75,新料,2606.74
MC-0043358,2024-10-23 11:00:00,M03,DRH-011,POM,557,370.731,384.304,3.66,混料,3676.71
MC-0043359,2025-11-21 11:00:00,M05,VEN-030,PA66,197,48.049,52.185,8.61,新料,495.65
MC-0043360,2024-05-24 17:00:00,M01,VEN-012,TPE,142,93.402,94.608,1.29,回料,1646.78
MC-0043361,2024-07-06 14:00:00,M26,LFR-016,PA6,735,575.812,655.975,13.92,新料,15591.9
MC-0043362,2025-07-25 17:00:00,M23,DUO-021,POM,527,313.147,337.186,7.68,混料,7877.28
MC-0043363,2024-02-05 17:00:00,M18,TLM-003,PP,525,33.526,35.32,5.35,新料,834.29
MC-0043364,2024-01-20 15:00:00,M20,TLM-009,PP-GF20,502,335.882,354.115,5.43,新料,3988.82
MC-0043365,2026-02-03 16:00:00,M28,LFR-012,PA66,818,106.076,113.182,6.7,新料,2371.93
MC-0043366,2024-12-10 17:00:00,M21,BUM-002,PC/ABS,683,386.708,453.373,17.24,混料,3912.24
MC-0043367,2025-07-13 10:00:00,M04,VEN-001,TPE,497,173.64,185.03,6.56,混料,2974.93
MC-0043368,2025-04-19 12:00:00,M13,CUP-018,PA6,849,629.094,711.309,13.07,新料,5775.31
MC-0043369,2024-08-06 12:00:00,M26,LRB-022,POM,344,245.437,283.768,15.62,回料,6389.07
MC-0043370,2026-03-16 13:00:00,M05,CUP-013,PA66,95,10.431,11.337,8.69,混料,241.16
MC-0043371,2025-09-10 11:00:00,M10,VEN-028,POM,169,130.483,141.927,8.77,新料,2714.95
MC-0043372,2024-07-01 15:00:00,M25,TLP-001,PP-GF20,665,43.974,51.754,17.69,回料,912.78
MC-0043373,2025-05-26 11:00:00,M11,CUP-028,PA66,321,280.044,326.957,16.75,回料,9175.36
MC-0043374,2024-10-17 13:00:00,M17,TLM-012,PA66,542,275.166,281.074,2.15,回料,9284.17
MC-0043375,2024-09-13 10:00:00,M03,DRH-007,PA6,950,317.523,323.48,1.88,新料,9335.29
MC-0043376,2024-04-26 16:00:00,M21,TLM-007,PA6,954,521.869,529.185,1.4,新料,9893.3
MC-0043377,2024-06-01 16:00:00,M09,DRH-010,POM,130,76.484,84.068,9.92,新料,1565.06
MC-0043378,2025-02-14 09:00:00,M26,LFR-011,PA66,531,348.887,396.224,13.57,回料,9953.22
MC-0043379,2024-12-29 16:00:00,M27,LRB-015,TPE,315,200.77,211.48,5.33,新料,6126.68
MC-0043380,2024-01-05 12:00:00,M26,LFR-010,PP,737,498.583,539.644,8.24,新料,18589.34
MC-0043381,2025-09-11 14:00:00,M28,LFR-006,TPE,357,233.128,269.086,15.42,新料,8116.23
MC-0043382,2026-02-25 17:00:00,M26,LFR-003,PP,980,536.799,543.431,1.24,新料,17986.15
MC-0043383,2024-12-31 10:00:00,M07,VEN-015,PA66,433,164.972,182.401,10.56,回料,3303.84
MC-0043384,2024-05-17 15:00:00,M25,WLC-012,PA66,810,202.401,235.59,16.4,新料,7111.99
MC-0043385,2025-01-12 13:00:00,M14,HND-009,PA66,237,142.267,150.026,5.45,新料,2334.03
MC-0043386,2025-06-24 08:00:00,M09,CUP-001,PC/ABS,989,848.247,940.781,10.91,新料,25037.11
MC-0043387,2024-09-04 16:00:00,M11,VEN-014,POM,301,198.915,200.434,0.76,新料,5729.37
MC-0043388,2025-03-14 13:00:00,M12,VEN-022,POM,428,175.146,197.899,12.99,混料,5443.19
MC-0043389,2026-04-20 12:00:00,M20,BUM-006,PP-GF20,487,265.803,307.749,15.78,新料,10146.8
MC-0043390,2025-01-20 12:00:00,M13,VEN-025,PP,666,163.812,186.524,13.86,新料,4730.75
MC-0043391,2024-06-20 09:00:00,M18,TLM-003,POM,79,5.045,5.192,2.91,新料,61.09
MC-0043392,2024-07-26 10:00:00,M07,DRH-016,PP-GF20,786,535.051,548.897,2.59,混料,12203.11
MC-0043393,2024-03-26 08:00:00,M29,LRB-008,PA6,475,190.465,224.501,17.87,新料,2418.99
MC-0043394,2025-10-13 13:00:00,M08,VEN-015,PA66,783,298.321,342.115,14.68,回料,11222.25
MC-0043395,2025-02-19 12:00:00,M22,BUM-005,ABS,442,58.273,66.844,14.71,新料,2049.96
MC-0043396,2025-01-06 13:00:00,M02,CUP-002,POM,560,488.953,560.965,14.73,新料,17905.31
MC-0043397,2024-01-30 15:00:00,M10,DRH-003,ABS,52,12.447,13.892,11.61,混料,270.31
MC-0043398,2025-02-05 10:00:00,M24,WLC-015,POM,934,534.691,556.801,4.14,新料,11924.37
MC-0043399,2024-08-11 17:00:00,M18,HND-027,PA6,995,132.513,151.224,14.12,回料,3176.63
MC-0043400,2024-05-30 16:00:00,M29,LFR-002,PA66,855,698.532,719.043,2.94,新料,23281.87
MC-0043401,2024-04-16 11:00:00,M18,BUM-023,PA66,488,350.39,384.549,9.75,新料,9292.18
MC-0043402,2025-01-12 15:00:00,M06,VEN-014,POM,202,133.491,152.581,14.3,回料,2793.32
MC-0043403,2025-02-27 09:00:00,M20,HND-009,PC/ABS,968,581.075,597.265,2.79,新料,9210.69
MC-0043404,2025-07-13 16:00:00,M12,VEN-030,TPE,324,79.025,84.074,6.39,新料,1690.22
MC-0043405,2025-09-29 11:00:00,M27,LRB-006,PA66,686,416.882,444.724,6.68,新料,5678.95
MC-0043406,2024-09-14 14:00:00,M01,VEN-026,POM,851,230.527,264.473,14.73,新料,2533.95
MC-0043407,2024-09-03 15:00:00,M01,CUP-016,PC/ABS,730,623.851,683.686,9.59,混料,13088.77
MC-0043408,2024-06-22 09:00:00,M20,TLM-016,PA66,134,31.027,35.894,15.69,新料,546.04
MC-0043409,2025-09-22 08:00:00,M14,BUM-006,TPE,286,156.098,159.464,2.16,新料,2063.92
MC-0043410,2025-02-09 11:00:00,M26,LRB-018,PA66,456,24.001,27.883,16.17,回料,378.8
MC-0043411,2024-07-14 14:00:00,M29,LRB-004,PA6,393,63.512,64.614,1.74,新料,1754.45
MC-0043412,2024-07-31 10:00:00,M08,VEN-021,POM,884,279.53,326.466,16.79,新料,6904.85
MC-0043413,2026-04-01 16:00:00,M01,DRH-019,TPE,71,32.046,34.814,8.64,新料,1119.4
MC-0043414,2024-11-24 15:00:00,M05,VEN-002,PP,131,22.209,23.439,5.54,回料,350.83
MC-0043415,2024-06-01 17:00:00,M11,VEN-006,PP,717,37.295,40.373,8.25,新料,790.2
MC-0043416,2026-01-26 11:00:00,M09,VEN-007,TPE,894,771.003,781.11,1.31,回料,10252.24
MC-0043417,2026-04-24 16:00:00,M08,DRH-029,ABS,756,399.619,419.756,5.04,新料,9063.89
MC-0043418,2026-02-02 14:00:00,M27,LRB-007,TPE,874,415.001,431.675,4.02,新料,11595.95
MC-0043419,2024-02-17 12:00:00,M24,TLP-022,POM,477,336.449,354.667,5.41,混料,11079.96
MC-0043420,2024-10-19 09:00:00,M03,VEN-002,POM,903,153.093,175.582,14.69,新料,3503.23
MC-0043421,2025-06-08 08:00:00,M26,LFR-004,PP,484,244.225,246.699,1.01,新料,5080.56
MC-0043422,2024-08-18 08:00:00,M20,HND-024,ABS,362,306.565,340.409,11.04,新料,3251.82
MC-0043423,2025-01-07 10:00:00,M15,HND-018,TPE,110,59.483,67.62,13.68,回料,1677.66
MC-0043424,2025-07-03 13:00:00,M25,TLP-001,PP,596,39.411,44.463,12.82,新料,1363.95
MC-0043425,2025-03-28 13:00:00,M25,WLC-006,POM,67,18.364,20.638,12.38,回料,367.37
MC-0043426,2026-02-17 08:00:00,M29,LRB-015,PP-GF20,632,402.814,437.368,8.58,新料,13777.14
MC-0043427,2026-02-28 10:00:00,M15,HND-022,PP-GF20,456,277.722,296.184,6.65,混料,7880.68
MC-0043428,2024-07-22 17:00:00,M01,VEN-020,PP-GF20,433,343.457,378.989,10.35,新料,12890.06
MC-0043429,2024-07-29 11:00:00,M10,CUP-017,TPE,330,9.619,10.18,5.83,新料,90.0
MC-0043430,2025-11-04 09:00:00,M06,DRH-006,ABS,596,511.853,533.062,4.14,新料,9987.87
MC-0043431,2024-03-17 10:00:00,M18,BUM-008,PP-GF20,750,165.856,188.854,13.87,新料,3738.83
MC-0043432,2025-03-09 10:00:00,M08,VEN-018,PA6,224,39.661,44.414,11.98,新料,893.12
MC-0043433,2024-04-22 16:00:00,M08,CUP-021,ABS,959,95.023,111.294,17.12,混料,1570.2
MC-0043434,2024-11-14 14:00:00,M17,HND-025,POM,580,369.91,409.898,10.81,新料,12444.75
MC-0043435,2025-08-29 17:00:00,M23,WLC-009,PP,155,57.474,66.514,15.73,新料,1382.58
MC-0043436,2025-05-26 16:00:00,M07,DRH-022,PA66,864,260.124,266.263,2.36,新料,5523.51
MC-0043437,2025-02-27 15:00:00,M18,HND-009,PA66,192,115.255,115.919,0.58,新料,3904.56
MC-0043438,2024-09-08 16:00:00,M16,HND-005,PA66,987,270.927,272.672,0.64,新料,2791.77
MC-0043439,2025-12-11 13:00:00,M20,TLM-013,POM,589,480.24,504.612,5.07,回料,4214.57
MC-0043440,2024-07-01 09:00:00,M16,HND-013,PA66,246,40.414,42.448,5.03,新料,1158.17
MC-0043441,2025-03-25 10:00:00,M09,DRH-020,PA66,417,251.779,258.714,2.75,新料,3762.47
MC-0043442,2025-02-06 11:00:00,M29,LFR-004,PC/ABS,400,201.839,233.822,15.85,混料,5453.21
MC-0043443,2025-07-15 17:00:00,M28,LRB-006,PP,382,232.141,264.014,13.73,回料,4074.41
MC-0043444,2024-11-11 08:00:00,M22,TLM-010,TPE,163,75.786,83.618,10.33,回料,2601.7
MC-0043445,2024-10-05 08:00:00,M22,HND-005,PA6,506,138.894,144.669,4.16,回料,4985.79
MC-0043446,2024-11-15 17:00:00,M17,HND-019,POM,852,622.629,650.584,4.49,新料,22186.53
MC-0043447,2024-04-06 17:00:00,M27,LFR-003,ABS,315,172.543,181.466,5.17,新料,4285.42
MC-0043448,2024-04-23 12:00:00,M15,BUM-019,ABS,767,584.291,618.632,5.88,新料,20791.02
MC-0043449,2024-09-23 10:00:00,M26,LFR-019,TPE,505,250.66,276.136,10.16,回料,5394.18
MC-0043450,2025-07-03 14:00:00,M16,BUM-014,PP-GF20,678,490.305,555.972,13.39,回料,12442.62
MC-0043451,2024-03-29 10:00:00,M18,BUM-011,ABS,870,573.235,581.192,1.39,新料,12789.78
MC-0043452,2025-09-26 12:00:00,M01,VEN-007,PA6,529,456.22,479.038,5.0,新料,16425.19
MC-0043453,2024-02-05 08:00:00,M18,BUM-005,TPE,613,80.818,90.426,11.89,新料,2172.71
MC-0043454,2024-05-20 14:00:00,M22,BUM-021,PA66,367,48.347,48.781,0.9,混料,554.3
MC-0043455,2024-12-03 13:00:00,M16,BUM-008,TPE,98,21.672,21.744,0.33,新料,206.28
MC-0043456,2025-05-10 17:00:00,M04,VEN-021,POM,219,69.25,74.171,7.11,新料,1533.71
MC-0043457,2024-12-10 14:00:00,M01,DRH-024,TPE,149,23.757,24.127,1.56,新料,297.55
MC-0043458,2024-02-13 13:00:00,M04,CUP-006,PA6,616,239.262,250.086,4.52,新料,7601.61
MC-0043459,2025-02-10 11:00:00,M08,DRH-017,PP-GF20,532,244.061,252.57,3.49,回料,5880.67
MC-0043460,2025-08-04 13:00:00,M09,CUP-014,ABS,525,387.285,446.1,15.19,混料,5184.51
MC-0043461,2025-11-17 17:00:00,M12,VEN-025,ABS,365,89.777,90.05,0.3,新料,2707.42
MC-0043462,2025-05-01 14:00:00,M19,HND-016,PA66,613,280.274,299.767,6.95,新料,5084.45
MC-0043463,2024-02-09 12:00:00,M09,CUP-013,PC/ABS,811,89.046,98.644,10.78,回料,3209.87
MC-0043464,2025-05-13 12:00:00,M04,VEN-026,PA66,115,31.152,31.982,2.66,新料,518.81
MC-0043465,2025-02-16 11:00:00,M11,VEN-028,PP,152,117.357,129.258,10.14,混料,3046.76
MC-0043466,2025-12-10 08:00:00,M15,HND-019,POM,289,211.197,228.091,8.0,混料,2099.59
MC-0043467,2026-02-15 11:00:00,M18,BUM-021,POM,373,49.138,51.526,4.86,回料,731.75
MC-0043468,2024-08-23 13:00:00,M11,VEN-007,TPE,605,521.763,539.027,3.31,混料,7296.77
MC-0043469,2024-06-19 13:00:00,M03,DRH-010,PP-GF20,316,185.914,215.043,15.67,新料,2149.72
MC-0043470,2025-08-17 10:00:00,M25,WLC-018,PC/ABS,64,33.988,34.912,2.72,回料,1020.68
MC-0043471,2025-07-08 11:00:00,M02,VEN-001,POM,205,71.622,84.105,17.43,新料,2563.58
MC-0043472,2025-03-02 08:00:00,M27,LFR-015,PA6,817,693.825,716.631,3.29,新料,6043.61
MC-0043473,2025-10-22 08:00:00,M25,TLP-024,POM,436,137.059,144.199,5.21,混料,1895.97
MC-0043474,2025-09-30 13:00:00,M11,CUP-022,POM,196,85.193,87.145,2.29,新料,896.12
MC-0043475,2024-02-01 13:00:00,M11,VEN-012,PC/ABS,734,482.794,544.453,12.77,新料,5196.32
MC-0043476,2025-05-13 08:00:00,M25,TLP-014,PC/ABS,374,277.667,324.287,16.79,混料,10414.76
MC-0043477,2026-04-04 17:00:00,M01,CUP-007,PP,147,116.889,124.844,6.81,新料,3085.6
MC-0043478,2025-12-11 17:00:00,M02,VEN-005,TPE,498,275.705,321.229,16.51,回料,10170.11
MC-0043479,2024-06-29 09:00:00,M27,LFR-002,PP,116,94.772,97.941,3.34,回料,3235.82
MC-0043480,2025-03-07 17:00:00,M16,TLM-009,PP,272,181.992,208.821,14.74,混料,2981.36
MC-0043481,2026-04-23 15:00:00,M10,CUP-015,TPE,869,220.903,240.55,8.89,新料,7367.11
MC-0043482,2024-04-17 15:00:00,M04,CUP-029,TPE,714,108.842,115.019,5.68,新料,3888.88
MC-0043483,2024-10-19 10:00:00,M22,BUM-010,PP-GF20,688,307.266,345.072,12.3,新料,4436.55
MC-0043484,2024-08-23 11:00:00,M09,CUP-026,PA6,368,265.972,291.176,9.48,混料,4670.24
MC-0043485,2024-10-04 16:00:00,M25,DUO-016,ABS,967,73.506,81.706,11.16,新料,1337.43
MC-0043486,2025-03-22 09:00:00,M02,VEN-020,PA6,526,417.225,426.807,2.3,新料,5791.7
MC-0043487,2024-05-10 16:00:00,M09,VEN-027,PC/ABS,572,432.679,457.094,5.64,新料,14382.77
MC-0043488,2024-11-26 16:00:00,M22,BUM-017,PA6,559,313.449,362.951,15.79,新料,10628.18
MC-0043489,2025-04-23 10:00:00,M28,LRB-015,PA66,537,342.264,382.543,11.77,新料,12348.41
MC-0043490,2025-03-09 17:00:00,M13,CUP-030,PP,378,89.86,96.644,7.55,新料,2878.22
MC-0043491,2025-05-04 12:00:00,M15,HND-013,PA6,634,104.157,111.413,6.97,新料,3563.84
MC-0043492,2025-06-30 16:00:00,M16,TLM-015,PA66,137,31.397,32.694,4.13,新料,1046.68
MC-0043493,2024-07-06 17:00:00,M20,BUM-022,PA66,853,529.175,548.372,3.63,新料,17972.48
MC-0043494,2024-06-18 17:00:00,M10,DRH-011,POM,977,650.278,676.956,4.1,新料,22033.47
MC-0043495,2025-08-12 09:00:00,M11,VEN-028,POM,380,293.393,323.04,10.1,回料,6398.43
MC-0043496,2024-01-13 09:00:00,M10,CUP-024,PP-GF20,401,53.859,62.919,16.82,新料,2137.89
MC-0043497,2026-04-17 12:00:00,M04,CUP-001,PC/ABS,569,488.02,532.04,9.02,新料,13863.93
MC-0043498,2025-02-11 17:00:00,M17,HND-008,PA6,519,133.108,138.268,3.88,混料,1614.19
MC-0043499,2024-07-15 12:00:00,M11,CUP-015,PP-GF20,508,129.136,142.194,10.11,混料,4678.1
MC-0043500,2025-03-11 17:00:00,M23,WLC-015,PA66,181,103.618,105.738,2.05,混料,3129.34
MC-0043501,2026-03-14 12:00:00,M09,DRH-024,PA6,331,52.776,61.184,15.93,新料,520.26
MC-0043502,2025-09-27 11:00:00,M24,WLC-018,POM,841,446.628,478.833,7.21,回料,7674.53
MC-0043503,2025-09-11 10:00:00,M22,HND-014,PA66,78,12.742,13.7,7.52,新料,312.62
MC-0043504,2024-11-26 16:00:00,M09,VEN-009,PA6,723,441.527,492.33,11.51,新料,15292.47
MC-0043505,2025-08-03 16:00:00,M25,DUO-015,PC/ABS,584,384.01,432.265,12.57,新料,14445.02
MC-0043506,2026-03-24 14:00:00,M26,LRB-020,POM,718,31.43,35.652,13.43,新料,659.6
MC-0043507,2024-08-06 12:00:00,M26,LRB-012,PA66,415,75.915,85.555,12.7,混料,2989.19
MC-0043508,2024-12-04 15:00:00,M08,CUP-023,TPE,503,209.308,231.954,10.82,混料,4706.4
MC-0043509,2026-02-08 09:00:00,M24,TLP-005,PA66,761,119.377,130.453,9.28,新料,2941.71
MC-0043510,2025-07-27 10:00:00,M11,CUP-030,POM,563,133.839,142.375,6.38,混料,4800.61
MC-0043511,2025-05-06 16:00:00,M15,TLM-022,ABS,780,452.716,507.098,12.01,新料,6073.49
MC-0043512,2025-01-30 12:00:00,M26,LFR-020,PP-GF20,771,44.868,48.393,7.86,新料,625.2
MC-0043513,2024-09-16 16:00:00,M17,TLM-004,PC/ABS,603,206.512,210.068,1.72,新料,4768.6
MC-0043514,2026-02-26 12:00:00,M01,CUP-021,PA6,240,23.781,23.807,0.11,回料,201.48
MC-0043515,2025-12-01 14:00:00,M06,DRH-005,PA66,202,69.242,78.771,13.76,新料,760.23
MC-0043516,2024-09-21 09:00:00,M19,TLM-014,PC/ABS,816,683.646,730.193,6.81,新料,10824.03
MC-0043517,2026-01-31 08:00:00,M09,CUP-024,TPE,708,95.093,98.976,4.08,混料,2455.83
MC-0043518,2026-03-01 12:00:00,M24,TLP-003,PA66,839,241.708,269.371,11.44,混料,5290.6
MC-0043519,2025-09-14 15:00:00,M02,CUP-024,PA66,380,51.039,54.659,7.09,回料,1614.8
MC-0043520,2025-12-12 16:00:00,M12,VEN-012,PA6,232,152.6,174.492,14.35,新料,4208.44
MC-0043521,2025-01-08 11:00:00,M18,HND-006,POM,159,107.384,117.974,9.86,新料,1676.62
MC-0043522,2024-12-24 11:00:00,M03,VEN-005,PC/ABS,903,499.923,586.167,17.25,新料,18193.51
MC-0043523,2025-01-06 15:00:00,M01,CUP-019,PA66,473,340.448,392.58,15.31,混料,6997.71
MC-0043524,2024-09-30 13:00:00,M10,VEN-019,PP,982,281.489,292.353,3.86,新料,9355.48
MC-0043525,2024-07-22 10:00:00,M19,HND-015,PA66,355,196.098,210.363,7.27,回料,4384.69
MC-0043526,2026-02-17 14:00:00,M10,VEN-011,PP,633,254.537,282.462,10.97,混料,6190.55
MC-0043527,2024-11-19 13:00:00,M17,BUM-005,PP,821,108.241,115.886,7.06,新料,2529.88
MC-0043528,2025-05-18 13:00:00,M21,BUM-007,POM,77,13.213,13.258,0.34,回料,418.5
MC-0043529,2025-07-29 16:00:00,M07,CUP-009,POM,588,273.931,280.699,2.47,新料,3666.35
MC-0043530,2024-10-01 14:00:00,M05,VEN-003,PP,285,89.004,104.707,17.64,新料,3052.53
MC-0043531,2025-10-22 10:00:00,M19,BUM-004,TPE,301,256.426,285.063,11.17,新料,3124.24
MC-0043532,2025-08-28 11:00:00,M24,WLC-022,PP,620,377.796,421.971,11.69,新料,10288.58
MC-0043533,2024-10-01 10:00:00,M27,LFR-021,PP-GF20,572,485.88,486.372,0.1,回料,7340.17
MC-0043534,2024-08-10 12:00:00,M22,HND-006,PA6,630,425.484,475.154,11.67,回料,7402.84
MC-0043535,2025-11-16 17:00:00,M07,CUP-006,PC/ABS,362,140.606,141.132,0.37,新料,2431.99
MC-0043536,2025-01-04 16:00:00,M07,DRH-030,PA6,467,233.338,245.814,5.35,回料,3771.49
MC-0043537,2025-01-29 17:00:00,M02,DRH-017,POM,378,173.412,177.343,2.27,新料,4962.4
MC-0043538,2026-03-02 14:00:00,M04,DRH-008,PP,605,151.737,159.73,5.27,新料,3642.6
MC-0043539,2024-03-22 17:00:00,M02,CUP-006,POM,677,262.956,265.083,0.81,回料,3873.97
MC-0043540,2024-08-26 11:00:00,M11,CUP-012,TPE,538,408.789,471.404,15.32,新料,10856.19
MC-0043541,2024-01-28 08:00:00,M03,DRH-026,PA6,638,514.672,534.148,3.78,混料,15264.27
MC-0043542,2024-02-10 08:00:00,M24,TLP-016,PA6,367,19.392,22.343,15.22,新料,357.55
MC-0043543,2025-12-19 09:00:00,M17,HND-010,PC/ABS,493,360.074,372.402,3.42,新料,6917.17
MC-0043544,2025-05-24 08:00:00,M28,LRB-012,TPE,398,72.805,81.067,11.35,新料,1779.13
MC-0043545,2025-04-30 12:00:00,M11,CUP-014,PP-GF20,223,164.504,166.288,1.08,回料,3285.49
MC-0043546,2026-04-27 13:00:00,M26,LFR-003,POM,279,152.823,163.649,7.08,回料,5370.1
MC-0043547,2024-01-19 08:00:00,M14,HND-007,PA6,329,32.362,37.49,15.85,混料,695.78
MC-0043548,2025-12-30 15:00:00,M06,DRH-026,PA6,186,150.045,174.685,16.42,新料,1639.84
MC-0043549,2024-09-01 17:00:00,M07,CUP-026,POM,498,359.93,408.053,13.37,回料,6227.85
MC-0043550,2024-11-16 17:00:00,M09,CUP-014,PA66,753,555.478,643.352,15.82,回料,19339.75
MC-0043551,2024-08-16 17:00:00,M17,TLM-006,PA6,941,177.175,188.433,6.35,混料,1612.38
MC-0043552,2025-12-26 13:00:00,M03,DRH-019,ABS,85,38.364,40.586,5.79,混料,532.16
MC-0043553,2024-05-04 15:00:00,M24,TLP-017,PC/ABS,286,143.637,146.49,1.99,新料,2325.01
MC-0043554,2024-11-19 13:00:00,M14,HND-005,PP-GF20,502,137.796,153.705,11.55,混料,3193.16
MC-0043555,2025-06-16 14:00:00,M20,TLM-026,POM,513,399.833,454.039,13.56,混料,4583.51
MC-0043556,2026-02-12 16:00:00,M08,DRH-020,ABS,192,115.927,129.198,11.45,新料,3539.48
MC-0043557,2026-03-07 11:00:00,M03,CUP-006,PA66,998,387.636,454.123,17.15,回料,4281.97
MC-0043558,2025-07-15 08:00:00,M06,VEN-004,PP-GF20,400,203.94,239.334,17.36,新料,7475.92
MC-0043559,2024-02-04 17:00:00,M15,HND-012,PA66,865,103.885,113.444,9.2,新料,2856.84
MC-0043560,2025-12-30 13:00:00,M14,HND-003,PA66,795,376.753,429.237,13.93,新料,9530.15
MC-0043561,2025-12-20 17:00:00,M11,VEN-025,PA66,618,152.006,177.071,16.49,新料,2910.35
MC-0043562,2024-06-24 08:00:00,M22,TLM-016,PP-GF20,412,95.396,103.94,8.96,新料,3121.93
MC-0043563,2024-08-16 16:00:00,M09,VEN-024,PA6,828,331.669,333.258,0.48,新料,7334.43
MC-0043564,2024-05-11 10:00:00,M28,LRB-011,PA66,783,591.964,645.241,9.0,混料,12555.65
MC-0043565,2025-11-29 16:00:00,M19,HND-010,PA66,757,552.892,624.167,12.89,新料,8131.36
MC-0043566,2025-10-20 12:00:00,M04,CUP-017,PA6,359,10.464,11.055,5.65,新料,383.44
MC-0043567,2024-04-03 17:00:00,M06,DRH-003,ABS,546,130.697,144.216,10.34,回料,2019.57
MC-0043568,2025-04-18 11:00:00,M28,LRB-001,PP-GF20,158,13.052,14.915,14.27,新料,210.96
MC-0043569,2025-02-08 10:00:00,M07,VEN-007,PA6,614,529.525,584.94,10.47,新料,17990.48
MC-0043570,2024-06-20 10:00:00,M05,VEN-018,PA66,261,46.212,50.351,8.96,混料,1247.85
MC-0043571,2024-08-17 13:00:00,M19,BUM-006,PA6,515,281.085,311.079,10.67,新料,10669.67
MC-0043572,2024-09-19 11:00:00,M20,TLM-018,POM,604,187.32,213.624,14.04,混料,4871.48
MC-0043573,2025-01-22 12:00:00,M12,DRH-016,PA66,493,335.598,339.251,1.09,新料,11103.37
MC-0043574,2025-10-31 12:00:00,M12,VEN-019,POM,331,94.881,103.982,9.59,回料,2531.01
MC-0043575,2025-10-26 09:00:00,M21,HND-002,ABS,370,33.079,37.406,13.08,混料,435.15
MC-0043576,2025-11-19 17:00:00,M06,DRH-003,PP,376,90.004,102.297,13.66,新料,1452.81
MC-0043577,2024-05-04 17:00:00,M27,LFR-017,PC/ABS,735,103.564,110.649,6.84,新料,2548.13
MC-0043578,2024-01-08 17:00:00,M19,BUM-023,ABS,566,406.395,471.617,16.05,新料,4153.9
MC-0043579,2024-05-14 13:00:00,M24,DUO-022,PA66,846,688.564,729.48,5.94,回料,7348.76
MC-0043580,2025-10-23 17:00:00,M29,LFR-013,ABS,847,519.782,552.648,6.32,新料,4624.41
MC-0043581,2026-03-31 11:00:00,M29,LRB-006,PP,447,271.642,301.379,10.95,回料,5689.52
MC-0043582,2025-10-22 13:00:00,M21,BUM-017,POM,346,194.013,223.262,15.08,新料,4356.64
